condition,sample_id,fold,repeat,k,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
B0,KYOw02762,2,1,4,67878,4,0.5032263767347299,False,"[22808, 34158, 10265, 647]"
B0,KYOw02762,2,1,6,67878,6,0.42239017060019446,False,"[7451, 237, 28671, 2009, 11062, 18448]"
B0,KYOw02762,2,1,8,67878,8,0.24563186894133593,False,"[15783, 3444, 16673, 6533, 145, 13257, 11346, 697]"
B0,KYOw02762,2,1,10,67878,10,0.2512596128347918,False,"[5511, 17055, 10365, 117, 1862, 9315, 383, 10145, 12340, 785]"
B0,KYOw02762,2,1,12,67878,12,0.38773976840802615,False,"[1587, 2740, 48, 835, 6, 26319, 200, 9992, 341, 744, 9934, 15132]"
B0,KYOw02762,2,1,14,67878,14,0.36618639323492147,False,"[10, 12187, 1317, 5238, 3146, 112, 303, 296, 346, 10269, 1645, 4, 8149, 24856]"
B0,KYOw02763,2,1,2,102462,2,0.9653139700571919,False,"[98908, 3554]"
B0,KYOw02763,2,1,4,102462,4,0.6097187249907283,False,"[62473, 36593, 2530, 866]"
B0,KYOw02763,2,1,6,102462,6,0.5700845191388026,False,"[58412, 502, 14340, 914, 2303, 25991]"
B0,KYOw02763,2,1,8,102462,8,0.3992894926899729,False,"[20127, 996, 6626, 40912, 330, 31635, 1208, 628]"
B0,KYOw02763,2,1,10,102462,10,0.42522105756280376,False,"[1088, 15857, 1408, 262, 671, 18921, 517, 4651, 15518, 43569]"
B0,KYOw02763,2,1,12,102462,12,0.28860455583533406,False,"[29571, 745, 147, 540, 24294, 8491, 360, 1373, 2319, 212, 15832, 18578]"
B0,KYOw02763,2,1,14,102462,14,0.3584353223634128,False,"[5656, 14345, 220, 742, 15661, 247, 378, 1844, 476, 9858, 443, 36726, 11125, 4741]"
B0,KYOw02764,2,1,2,105716,2,0.9824813651670513,False,"[103864, 1852]"
B0,KYOw02764,2,1,4,105716,4,0.9424968784289984,False,"[99637, 4334, 1652, 93]"
B0,KYOw02764,2,1,6,105716,6,0.8127246585190511,False,"[15515, 4, 2493, 562, 1224, 85918]"
B0,KYOw02764,2,1,8,105716,7,0.6911914941919861,False,"[73070, 997, 1894, 26292, 0, 3172, 145, 146]"
B0,KYOw02764,2,1,10,105716,9,0.6212115479208445,False,"[868, 2217, 79, 0, 481, 27482, 47, 1530, 65672, 7340]"
B0,KYOw02764,2,1,12,105716,10,0.6533353513186273,False,"[28028, 780, 0, 202, 953, 1205, 4, 397, 1247, 0, 3832, 69068]"
B0,KYOw02764,2,1,14,105716,13,0.5962957357448258,False,"[524, 63038, 3, 357, 28084, 0, 2, 1300, 22, 1978, 682, 3242, 6008, 476]"
B0,KYOw02770,2,1,2,33403,2,0.9172529413525731,False,"[30639, 2764]"
B0,KYOw02770,2,1,4,33403,4,0.4857647516690118,False,"[16226, 14488, 2153, 536]"
B0,KYOw02770,2,1,6,33403,6,0.39170134419064156,False,"[13084, 150, 8373, 857, 1957, 8982]"
B0,KYOw02770,2,1,8,33403,8,0.35853067089782353,False,"[7132, 968, 3096, 8419, 73, 11976, 1200, 539]"
B0,KYOw02770,2,1,10,33403,10,0.31033140735862047,False,"[1328, 10366, 746, 45, 578, 6018, 370, 1959, 5561, 6432]"
B0,KYOw02770,2,1,12,33403,12,0.3409873364667844,False,"[4669, 731, 22, 527, 621, 6694, 136, 1577, 411, 5, 11390, 6620]"
B0,KYOw02770,2,1,14,33403,14,0.29224919917372694,False,"[150, 5307, 23, 998, 3576, 39, 1, 461, 324, 9762, 708, 591, 8321, 3142]"
B0,KYOw02771,2,1,2,114096,2,0.9847584490253821,False,"[112357, 1739]"
B0,KYOw02771,2,1,4,114096,4,0.5615183704950217,False,"[64067, 48411, 1514, 104]"
B0,KYOw02771,2,1,6,114096,6,0.6632309633992427,False,"[75672, 11, 18190, 397, 1308, 18518]"
B0,KYOw02771,2,1,8,114096,8,0.4928130696956948,False,"[7826, 775, 6428, 56228, 3, 42329, 368, 139]"
B0,KYOw02771,2,1,10,114096,10,0.5252156079091291,False,"[851, 17941, 235, 1, 324, 25595, 67, 5445, 3712, 59925]"
B0,KYOw02771,2,1,12,114096,10,0.46094516898050764,False,"[45172, 597, 0, 170, 52592, 2288, 13, 530, 4519, 0, 2594, 5621]"
B0,KYOw02771,2,1,14,114096,13,0.5078442714906746,False,"[21806, 2626, 3, 451, 24227, 1, 0, 2321, 53, 1621, 443, 57943, 1746, 855]"
B0,KYOw02789,2,1,2,125946,2,0.9999285408032014,False,"[9, 125937]"
B0,KYOw02789,2,1,4,125946,3,0.570395248757404,False,"[0, 5, 71839, 54102]"
B0,KYOw02789,2,1,6,125946,4,0.8676813872612071,False,"[0, 6790, 2, 109281, 9873, 0]"
B0,KYOw02789,2,1,8,125946,5,0.5617248662125037,False,"[0, 51622, 0, 0, 1358, 1, 2218, 70747]"
B0,KYOw02789,2,1,10,125946,5,0.6764327568958125,False,"[5044, 0, 286, 641, 85194, 0, 34781, 0, 0, 0]"
B0,KYOw02789,2,1,12,125946,7,0.6300795579057692,False,"[0, 36658, 93, 79356, 0, 2, 7086, 847, 0, 1904, 0, 0]"
B0,KYOw02789,2,1,14,125946,7,0.5679815158877615,False,"[0, 0, 61, 9037, 0, 539, 71535, 0, 32093, 0, 12679, 0, 0, 2]"
B0,KYOw16714,2,1,2,46127,2,0.9631452294751447,False,"[44427, 1700]"
B0,KYOw16714,2,1,4,46127,4,0.5547943720597481,False,"[18926, 25591, 1471, 139]"
B0,KYOw16714,2,1,6,46127,6,0.569124374010883,False,"[26252, 13, 11086, 532, 1187, 7057]"
B0,KYOw16714,2,1,8,46127,8,0.5098098727426453,False,"[4180, 775, 3137, 13897, 3, 23516, 442, 177]"
B0,KYOw16714,2,1,10,46127,10,0.3453508790946734,False,"[772, 15930, 203, 3, 441, 8805, 92, 2295, 2080, 15506]"
B0,KYOw16714,2,1,12,46127,11,0.2973096017516856,False,"[9042, 615, 2, 215, 13714, 4832, 11, 663, 1257, 0, 12364, 3412]"
B0,KYOw16714,2,1,14,46127,13,0.23905738504563487,False,"[5181, 1721, 3, 545, 6063, 2, 0, 938, 71, 11027, 534, 10293, 8302, 1447]"
B0,KYOw16716,2,1,2,80056,2,0.968959228540022,False,"[77571, 2485]"
B0,KYOw16716,2,1,4,80056,4,0.5986809233536524,False,"[47928, 29718, 2183, 227]"
B0,KYOw16716,2,1,6,80056,6,0.62465024482862,False,"[50007, 22, 10673, 827, 1715, 16812]"
B0,KYOw16716,2,1,8,80056,8,0.4528330168881783,False,"[10750, 1147, 3305, 36252, 3, 27495, 787, 317]"
B0,KYOw16716,2,1,10,80056,9,0.45814180073948235,False,"[1065, 14307, 571, 0, 707, 16930, 151, 2421, 7227, 36677]"
B0,KYOw16716,2,1,12,80056,11,0.35506395523133805,False,"[28425, 918, 0, 387, 25275, 4319, 22, 855, 1608, 63, 8948, 9236]"
B0,KYOw16716,2,1,14,80056,13,0.42316628360147895,False,"[6903, 6185, 86, 821, 15435, 0, 28, 1230, 121, 7404, 791, 33877, 5759, 1416]"
B0,KYOw16750,2,1,2,58739,2,0.9781576124891469,False,"[57456, 1283]"
B0,KYOw16750,2,1,4,58739,4,0.6048451624985104,False,"[35528, 22014, 1159, 38]"
B0,KYOw16750,2,1,6,58739,6,0.5813173530363132,False,"[34146, 6, 9152, 268, 1022, 14145]"
B0,KYOw16750,2,1,8,58739,8,0.4571919848822758,False,"[7898, 592, 3038, 26855, 3, 19893, 387, 73]"
B0,KYOw16750,2,1,10,58739,10,0.36527690290948095,False,"[687, 11892, 392, 1, 246, 18562, 22, 2268, 3213, 21456]"
B0,KYOw16750,2,1,12,58739,11,0.35640715708473075,False,"[20935, 454, 1, 94, 13382, 3668, 5, 532, 1620, 0, 11848, 6200]"
B0,KYOw16750,2,1,14,58739,13,0.27223820630245665,False,"[5572, 2449, 1, 397, 14425, 1, 0, 1161, 17, 6629, 346, 15991, 10692, 1058]"
B0,KYOw02754,2,2,2,47242,2,0.9208754921468185,False,"[3738, 43504]"
B0,KYOw02754,2,2,4,47242,4,0.686550103721265,False,"[32434, 581, 3182, 11045]"
B0,KYOw02754,2,2,6,47242,6,0.46939164302950764,False,"[22175, 300, 203, 21005, 945, 2614]"
B0,KYOw02754,2,2,8,47242,8,0.5151771728546632,False,"[8945, 2, 182, 1439, 2534, 24338, 816, 8986]"
B0,KYOw02754,2,2,10,47242,9,0.4029888658397189,False,"[3300, 1813, 0, 1281, 102, 6016, 19038, 233, 14907, 552]"
B0,KYOw02754,2,2,12,47242,11,0.40811142627323144,False,"[921, 5205, 78, 3924, 42, 3408, 1443, 0, 606, 11962, 373, 19280]"
B0,KYOw02754,2,2,14,47242,12,0.37716438762118454,False,"[484, 787, 10456, 5855, 12, 431, 3094, 6144, 17818, 525, 0, 1443, 193, 0]"
B0,KYOw02762,2,2,2,67878,2,0.8343498629894811,False,"[11244, 56634]"
B0,KYOw02762,2,2,4,67878,4,0.4847667874716403,False,"[32905, 782, 11662, 22529]"
B0,KYOw02762,2,2,6,67878,6,0.42135890863018943,False,"[7439, 18198, 234, 28601, 2011, 11395]"
B0,KYOw02762,2,2,8,67878,8,0.3895960399540352,False,"[11206, 14815, 207, 7141, 26445, 183, 1598, 6283]"
B0,KYOw02762,2,2,10,67878,10,0.3837620436665783,False,"[26049, 8519, 11863, 3518, 155, 8456, 6, 7529, 980, 803]"
B0,KYOw02762,2,2,12,67878,12,0.3871504758537376,False,"[7535, 3000, 4861, 26279, 115, 8471, 4475, 11089, 1695, 6, 346, 6]"
B0,KYOw02762,2,2,14,67878,14,0.26280974689884795,False,"[7433, 2198, 4, 314, 49, 699, 8263, 14957, 6, 17839, 474, 4935, 187, 10520]"
B0,KYOw02763,2,2,2,102462,2,0.9647967051199469,False,"[3607, 98855]"
B0,KYOw02763,2,2,4,102462,4,0.5775995003025511,False,"[39573, 927, 2780, 59182]"
B0,KYOw02763,2,2,6,102462,6,0.5682692120005466,False,"[58226, 25311, 502, 15138, 914, 2371]"
B0,KYOw02763,2,2,8,102462,8,0.3348460892818801,False,"[4982, 18913, 452, 1365, 8602, 33016, 823, 34309]"
B0,KYOw02763,2,2,10,102462,10,0.4251137006890359,False,"[9707, 17307, 14694, 861, 360, 4108, 10374, 844, 43558, 649]"
B0,KYOw02763,2,2,12,102462,12,0.3413167808553415,False,"[15304, 2855, 754, 7475, 252, 11629, 838, 13664, 616, 34972, 498, 13605]"
B0,KYOw02763,2,2,14,102462,14,0.298871776853858,False,"[14346, 597, 30623, 2188, 147, 495, 11607, 7256, 17872, 2980, 199, 1051, 352, 12749]"
B0,KYOw02764,2,2,2,105716,2,0.9823205569639412,False,"[1869, 103847]"
B0,KYOw02764,2,2,4,105716,4,0.9393942260395778,False,"[4557, 136, 1714, 99309]"
B0,KYOw02764,2,2,6,105716,6,0.8004653978584131,False,"[16720, 84622, 4, 2547, 559, 1264]"
B0,KYOw02764,2,2,8,105716,8,0.669501305384237,False,"[1771, 70777, 3, 714, 1149, 3006, 469, 27827]"
B0,KYOw02764,2,2,10,105716,9,0.6103144273336109,False,"[1697, 26529, 64520, 846, 0, 1679, 645, 41, 9578, 181]"
B0,KYOw02764,2,2,12,105716,11,0.5986038064247606,False,"[24491, 1315, 27, 1102, 0, 3167, 786, 63282, 422, 10452, 36, 636]"
B0,KYOw02764,2,2,14,105716,13,0.5890215293806046,False,"[22245, 603, 13193, 1185, 0, 164, 3202, 1565, 509, 159, 1, 617, 4, 62269]"
B0,KYOw02770,2,2,2,33403,2,0.916205131275634,False,"[2799, 30604]"
B0,KYOw02770,2,2,4,33403,4,0.46645510882256086,False,"[14917, 591, 2314, 15581]"
B0,KYOw02770,2,2,6,33403,6,0.38691135526749093,False,"[12924, 8787, 149, 8668, 856, 2019]"
B0,KYOw02770,2,2,8,33403,8,0.25853965212705443,False,"[2147, 6664, 125, 1278, 8636, 5205, 792, 8556]"
B0,KYOw02770,2,2,10,33403,10,0.31461245995868636,False,"[10509, 5252, 5346, 945, 83, 2048, 337, 561, 7752, 570]"
B0,KYOw02770,2,2,12,33403,12,0.33086848486662873,False,"[5003, 969, 226, 6307, 41, 11052, 1177, 4978, 556, 2216, 349, 529]"
B0,KYOw02770,2,2,14,33403,13,0.29521300481992635,False,"[4614, 546, 2162, 433, 22, 495, 9861, 7149, 315, 1780, 0, 1192, 128, 4706]"
B0,KYOw02771,2,2,2,114096,2,0.984504277099986,False,"[1768, 112328]"
B0,KYOw02771,2,2,4,114096,4,0.531228088627121,False,"[51730, 130, 1625, 60611]"
B0,KYOw02771,2,2,6,114096,6,0.6626086804094797,False,"[75601, 17085, 11, 19661, 394, 1344]"
B0,KYOw02771,2,2,8,114096,8,0.47819380171083997,False,"[5875, 6485, 8, 812, 1794, 54560, 316, 44246]"
B0,KYOw02771,2,2,10,114096,10,0.42001472444257465,False,"[1436, 23849, 3146, 693, 3, 3463, 33266, 156, 47922, 162]"
B0,KYOw02771,2,2,12,114096,12,0.44622072640583366,False,"[16406, 3572, 99, 1539, 1, 1840, 752, 2569, 282, 50912, 61, 36063]"
B0,KYOw02771,2,2,14,114096,12,0.404554059739167,False,"[14008, 413, 46158, 4518, 0, 148, 1861, 1709, 42091, 451, 0, 697, 11, 2031]"
B0,KYOw02789,2,2,2,125946,2,0.9999364807139568,False,"[125938, 8]"
B0,KYOw02789,2,2,4,125946,3,0.5145697362361648,False,"[3, 64808, 61135, 0]"
B0,KYOw02789,2,2,6,125946,4,0.8693249487875756,False,"[0, 0, 6688, 2, 109488, 9768]"
B0,KYOw02789,2,2,8,125946,4,0.7812157591348673,False,"[0, 0, 4896, 22652, 7, 0, 98391, 0]"
B0,KYOw02789,2,2,10,125946,5,0.6017102567767139,False,"[2, 0, 0, 45518, 1945, 0, 0, 2698, 0, 75783]"
B0,KYOw02789,2,2,12,125946,6,0.6932336080542455,False,"[0, 0, 2866, 0, 590, 1, 4358, 0, 87310, 0, 30821, 0]"
B0,KYOw02789,2,2,14,125946,7,0.5557858129674622,False,"[0, 45430, 0, 0, 93, 69999, 0, 0, 0, 19, 3188, 771, 6446, 0]"
B0,KYOw16714,2,2,2,46127,2,0.9625598890021029,False,"[1727, 44400]"
B0,KYOw16714,2,2,4,46127,4,0.5784681423027728,False,"[26683, 171, 1579, 17694]"
B0,KYOw16714,2,2,6,46127,6,0.554924447720424,False,"[25597, 6738, 13, 12027, 532, 1220]"
B0,KYOw16714,2,2,8,46127,8,0.4635896546491209,False,"[2666, 3520, 8, 790, 4255, 21384, 436, 13068]"
B0,KYOw16714,2,2,10,46127,10,0.3717995967654519,False,"[6386, 7896, 1814, 746, 4, 2038, 9693, 204, 17150, 196]"
B0,KYOw16714,2,2,12,46127,12,0.24831443623040736,False,"[7497, 1422, 120, 3829, 3, 11454, 708, 1476, 390, 7777, 84, 11367]"
B0,KYOw16714,2,2,14,46127,14,0.24879138031955253,False,"[6970, 508, 6113, 1339, 2, 182, 10552, 6650, 11476, 514, 1, 634, 11, 1175]"
B0,KYOw16716,2,2,2,80056,2,0.9684970520635555,False,"[2522, 77534]"
B0,KYOw16716,2,2,4,80056,4,0.5663910262816029,False,"[32147, 291, 2275, 45343]"
B0,KYOw16716,2,2,6,80056,6,0.6224143099830118,False,"[49828, 16065, 21, 11571, 827, 1744]"
B0,KYOw16716,2,2,8,80056,8,0.3928749875087439,False,"[2872, 9715, 15, 1262, 3899, 31452, 687, 30154]"
B0,KYOw16716,2,2,10,80056,10,0.4593659438393125,False,"[4788, 15524, 6592, 1069, 6, 2101, 12258, 579, 36775, 364]"
B0,KYOw16716,2,2,12,80056,11,0.3959978015389228,False,"[12748, 1628, 394, 3544, 0, 7252, 969, 5873, 640, 31702, 129, 15177]"
B0,KYOw16716,2,2,14,80056,13,0.3591860697511742,False,"[11583, 736, 28755, 1626, 0, 330, 6639, 5118, 18367, 781, 45, 876, 22, 5178]"
B0,KYOw16750,2,2,2,58739,2,0.9777320008852721,False,"[1308, 57431]"
B0,KYOw16750,2,2,4,58739,4,0.5783550962733448,False,"[23448, 65, 1254, 33972]"
B0,KYOw16750,2,2,6,58739,6,0.581691891247723,False,"[34168, 13467, 6, 9780, 268, 1050]"
B0,KYOw16750,2,2,8,58739,8,0.4335790530993037,False,"[2664, 6483, 5, 644, 4292, 18964, 219, 25468]"
B0,KYOw16750,2,2,10,58739,10,0.3916818468138715,False,"[4971, 17117, 2631, 538, 3, 1965, 8276, 145, 23007, 86]"
B0,KYOw16750,2,2,12,58739,12,0.27732852108479883,False,"[15718, 1597, 99, 2942, 1, 9473, 596, 2018, 212, 16290, 22, 9771]"
B0,KYOw16750,2,2,14,58739,13,0.24871039684025945,False,"[14450, 343, 14609, 1662, 1, 80, 9870, 4098, 10958, 590, 0, 564, 5, 1509]"
B0,KYOw02754,2,3,2,47242,2,0.922272554083231,False,"[43570, 3672]"
B0,KYOw02754,2,3,4,47242,4,0.6905507810846281,False,"[32623, 581, 10833, 3205]"
B0,KYOw02754,2,3,6,47242,6,0.485521358113543,False,"[382, 2529, 20261, 203, 22937, 930]"
B0,KYOw02754,2,3,8,47242,8,0.493353371999492,False,"[10269, 23307, 150, 369, 628, 2, 10864, 1653]"
B0,KYOw02754,2,3,10,47242,10,0.46575081495279624,False,"[8865, 1600, 9406, 299, 4227, 590, 2, 22003, 22, 228]"
B0,KYOw02754,2,3,12,47242,11,0.45029846323186995,False,"[6416, 1, 7793, 200, 469, 1076, 0, 4496, 12, 21273, 4221, 1285]"
B0,KYOw02754,2,3,14,47242,11,0.4005545912535456,False,"[199, 0, 4663, 755, 495, 14, 0, 18923, 823, 11748, 4729, 1219, 3674, 0]"
B0,KYOw02762,2,3,2,67878,2,0.8387253602050738,False,"[56931, 10947]"
B0,KYOw02762,2,3,4,67878,4,0.4837944547570641,False,"[32839, 785, 22466, 11788]"
B0,KYOw02762,2,3,6,67878,6,0.4244379622263473,False,"[18430, 10967, 28810, 234, 7447, 1990]"
B0,KYOw02762,2,3,8,67878,8,0.22851292023925276,False,"[13427, 11571, 174, 14581, 1149, 15511, 6676, 4789]"
B0,KYOw02762,2,3,10,67878,10,0.33641238692949116,False,"[6027, 4194, 9424, 273, 22835, 1464, 14847, 9, 73, 8732]"
B0,KYOw02762,2,3,12,67878,12,0.38813754088217095,False,"[317, 15102, 1572, 200, 828, 2741, 758, 26346, 48, 6, 9964, 9996]"
B0,KYOw02762,2,3,14,67878,14,0.368352043371932,False,"[193, 10993, 25003, 9613, 850, 55, 341, 5, 7788, 6, 436, 2576, 7817, 2202]"
B0,KYOw02763,2,3,2,102462,2,0.9654115672151627,False,"[98918, 3544]"
B0,KYOw02763,2,3,4,102462,4,0.5711092892974956,False,"[40209, 928, 58517, 2808]"
B0,KYOw02763,2,3,6,102462,6,0.5704944272022798,False,"[25930, 2284, 14384, 502, 58454, 908]"
B0,KYOw02763,2,3,8,102462,8,0.3823173469188577,False,"[6078, 33450, 411, 1750, 726, 19692, 39173, 1182]"
B0,KYOw02763,2,3,10,102462,10,0.32976127735160354,False,"[33788, 979, 5188, 446, 10116, 635, 18956, 31176, 195, 983]"
B0,KYOw02763,2,3,12,102462,12,0.2870039624446136,False,"[2314, 18539, 29407, 359, 539, 743, 217, 8486, 147, 24864, 15423, 1424]"
B0,KYOw02763,2,3,14,102462,14,0.33819367180027715,False,"[366, 13531, 7780, 992, 459, 156, 355, 13799, 15155, 34652, 2358, 609, 11942, 308]"
B0,KYOw02764,2,3,2,105716,2,0.982500283779182,False,"[103866, 1850]"
B0,KYOw02764,2,3,4,105716,4,0.9389212607363124,False,"[4595, 137, 99259, 1725]"
B0,KYOw02764,2,3,6,105716,6,0.8117787279125204,False,"[85818, 1223, 2500, 4, 15614, 557]"
B0,KYOw02764,2,3,8,105716,8,0.6827727117938628,False,"[1840, 3331, 2, 118, 275, 72180, 26953, 1017]"
B0,KYOw02764,2,3,10,105716,9,0.6699269741571758,False,"[27914, 951, 1642, 6, 2082, 358, 70822, 1891, 0, 50]"
B0,KYOw02764,2,3,12,105716,10,0.6527961708729048,False,"[1228, 69011, 28062, 4, 202, 774, 0, 1196, 0, 971, 3828, 440]"
B0,KYOw02764,2,3,14,105716,13,0.5965227590903931,False,"[4, 63062, 1197, 215, 211, 0, 3, 523, 24325, 10681, 1234, 842, 3406, 13]"
B0,KYOw02770,2,3,2,33403,2,0.9174325659371912,False,"[30645, 2758]"
B0,KYOw02770,2,3,4,33403,4,0.4627728048378888,False,"[15022, 591, 15458, 2332]"
B0,KYOw02770,2,3,6,33403,6,0.392240217944496,False,"[8962, 1945, 8390, 149, 13102, 855]"
B0,KYOw02770,2,3,8,33403,8,0.36263209891327125,False,"[2844, 12113, 105, 1305, 660, 6984, 8207, 1185]"
B0,KYOw02770,2,3,10,33403,10,0.3563153010208664,False,"[8463, 1146, 1971, 242, 11902, 603, 6672, 1701, 28, 675]"
B0,KYOw02770,2,3,12,33403,12,0.33996946382061494,False,"[398, 6608, 4662, 136, 526, 725, 5, 6711, 22, 650, 11356, 1604]"
B0,KYOw02770,2,3,14,33403,14,0.34005927611292397,False,"[132, 4933, 6141, 1356, 561, 22, 4, 389, 5022, 2155, 456, 782, 11359, 91]"
B0,KYOw02771,2,3,2,114096,2,0.9847847426728369,False,"[112360, 1736]"
B0,KYOw02771,2,3,4,114096,4,0.5252506661057356,False,"[52400, 131, 59929, 1636]"
B0,KYOw02771,2,3,6,114096,6,0.6643352965923432,False,"[18378, 1306, 18211, 11, 75798, 392]"
B0,KYOw02771,2,3,8,114096,8,0.476134132660216,False,"[6682, 44390, 5, 335, 225, 7243, 54325, 891]"
B0,KYOw02771,2,3,10,114096,10,0.4911653344551956,False,"[42198, 855, 6165, 32, 1838, 247, 6533, 56040, 1, 187]"
B0,KYOw02771,2,3,12,114096,10,0.4638199411022297,False,"[4667, 5592, 44826, 13, 170, 590, 0, 2258, 0, 52920, 2502, 558]"
B0,KYOw02771,2,3,14,114096,12,0.44185598092834105,False,"[12, 2478, 1742, 362, 185, 0, 0, 37101, 15847, 50414, 3502, 642, 1757, 54]"
B0,KYOw02789,2,3,2,125946,2,0.9999285408032014,False,"[9, 125937]"
B0,KYOw02789,2,3,4,125946,3,0.5165467740142601,False,"[3, 65057, 0, 60886]"
B0,KYOw02789,2,3,6,125946,4,0.8651326759087228,False,"[0, 10299, 2, 6685, 0, 108960]"
B0,KYOw02789,2,3,8,125946,4,0.724620075270354,False,"[0, 0, 3223, 350, 91263, 0, 0, 31110]"
B0,KYOw02789,2,3,10,125946,6,0.7544820796214251,False,"[0, 11339, 0, 17580, 1, 95024, 0, 0, 212, 1790]"
B0,KYOw02789,2,3,12,125946,7,0.626411319136773,False,"[0, 0, 0, 7065, 78894, 37197, 1980, 2, 93, 0, 0, 715]"
B0,KYOw02789,2,3,14,125946,7,0.49367189112794374,False,"[7939, 0, 0, 1354, 62176, 108, 49416, 0, 0, 0, 0, 4936, 0, 17]"
B0,KYOw16714,2,3,2,46127,2,0.9631885880287033,False,"[44429, 1698]"
B0,KYOw16714,2,3,4,46127,4,0.5829774318728728,False,"[26891, 171, 17475, 1590]"
B0,KYOw16714,2,3,6,46127,6,0.5694495631625729,False,"[7033, 1179, 11107, 13, 26267, 528]"
B0,KYOw16714,2,3,8,46127,8,0.5220586641229649,False,"[3201, 24081, 5, 357, 289, 3950, 13384, 860]"
B0,KYOw16714,2,3,10,46127,10,0.3680057233290697,False,"[13074, 798, 2683, 38, 8431, 348, 3548, 16975, 2, 230]"
B0,KYOw16714,2,3,12,46127,11,0.3026210245626206,False,"[1268, 3385, 9041, 11, 215, 608, 0, 4833, 2, 13959, 12106, 699]"
B0,KYOw16714,2,3,14,46127,13,0.2608667374856375,False,"[11, 1428, 4138, 530, 225, 2, 0, 10902, 7445, 7607, 1132, 654, 12033, 20]"
B0,KYOw16716,2,3,2,80056,2,0.9690091935645049,False,"[77575, 2481]"
B0,KYOw16716,2,3,4,80056,4,0.5603327670630559,False,"[32620, 293, 44858, 2285]"
B0,KYOw16716,2,3,6,80056,6,0.6255371240131907,False,"[16731, 1715, 10694, 21, 50078, 817]"
B0,KYOw16716,2,3,8,80056,8,0.43589487358848805,False,"[3281, 29023, 9, 746, 493, 10356, 34896, 1252]"
B0,KYOw16716,2,3,10,80056,9,0.37087788548016387,False,"[29402, 1064, 2852, 71, 6066, 593, 9749, 29691, 0, 568]"
B0,KYOw16716,2,3,12,80056,11,0.3527530728490057,False,"[1626, 9209, 28240, 22, 386, 911, 67, 4322, 0, 25739, 8647, 887]"
B0,KYOw16716,2,3,14,80056,13,0.3919131607874488,False,"[22, 5761, 3770, 713, 411, 0, 35, 15356, 12523, 31375, 1443, 923, 7598, 126]"
B0,KYOw16750,2,3,2,58739,2,0.9782427348099219,False,"[57461, 1278]"
B0,KYOw16750,2,3,4,58739,4,0.572515705068183,False,"[23779, 65, 33629, 1266]"
B0,KYOw16750,2,3,6,58739,6,0.5820834539232878,False,"[14093, 1014, 9167, 6, 34191, 268]"
B0,KYOw16750,2,3,8,58739,8,0.44924156012189514,False,"[2991, 20635, 4, 501, 142, 7382, 26388, 696]"
B0,KYOw16750,2,3,10,58739,10,0.4308040654420402,False,"[25305, 669, 2720, 10, 6292, 176, 6524, 16789, 1, 253]"
B0,KYOw16750,2,3,12,58739,11,0.3556070072694462,False,"[1644, 6161, 20888, 5, 94, 447, 0, 3660, 1, 13653, 11624, 562]"
B0,KYOw16750,2,3,14,58739,13,0.27783925500944856,False,"[5, 1916, 3089, 361, 103, 1, 0, 9703, 15608, 16320, 1434, 510, 9611, 78]"
B0,KYOw02715,3,1,2,65124,2,0.9652662612861618,False,"[2262, 62862]"
B0,KYOw02715,3,1,4,65124,4,0.7972176156255758,False,"[9647, 51918, 2925, 634]"
B0,KYOw02715,3,1,6,65124,6,0.7580154781647319,False,"[24, 167, 2069, 49365, 13097, 402]"
B0,KYOw02715,3,1,8,65124,7,0.7829218106995884,False,"[50987, 1306, 3498, 0, 8021, 18, 1132, 162]"
B0,KYOw02715,3,1,10,65124,9,0.5765155702966648,False,"[0, 2513, 16178, 170, 37545, 19, 1357, 35, 7290, 17]"
B0,KYOw02715,3,1,12,65124,11,0.5568914685830109,False,"[4086, 84, 36267, 9, 0, 858, 1290, 2152, 37, 6, 20286, 49]"
B0,KYOw02715,3,1,14,65124,12,0.5812450095202998,False,"[1183, 0, 44, 1441, 5814, 2, 3095, 3, 0, 37853, 445, 3, 14879, 362]"
B0,KYOw02716,3,1,2,62799,2,0.9578814949282632,False,"[2645, 60154]"
B0,KYOw02716,3,1,4,62799,4,0.9093934616793261,False,"[697, 57109, 4275, 718]"
B0,KYOw02716,3,1,6,62799,6,0.5085112820267839,False,"[124, 260, 2606, 27489, 31934, 386]"
B0,KYOw02716,3,1,8,62799,8,0.6164588608098855,False,"[38713, 1542, 370, 18, 20327, 2, 1597, 230]"
B0,KYOw02716,3,1,10,62799,10,0.49394098632143824,False,"[10, 3464, 2406, 235, 31019, 56, 1593, 6, 23899, 111]"
B0,KYOw02716,3,1,12,62799,11,0.7588655870316406,False,"[3875, 146, 496, 1, 12, 967, 1556, 47656, 304, 0, 7659, 127]"
B0,KYOw02716,3,1,14,62799,12,0.6685616012993838,False,"[1387, 8, 82, 41985, 739, 96, 3709, 0, 0, 13534, 673, 27, 180, 379]"
B0,KYOw02717,3,1,2,82044,2,0.961386573058359,False,"[3168, 78876]"
B0,KYOw02717,3,1,4,82044,4,0.6825971429964409,False,"[20080, 56003, 5416, 545]"
B0,KYOw02717,3,1,6,82044,6,0.7488298961532837,False,"[149, 146, 3592, 61437, 16334, 386]"
B0,KYOw02717,3,1,8,82044,8,0.6786602310955098,False,"[55680, 1412, 10619, 19, 11329, 6, 2840, 139]"
