condition,k,fold,repeat,scope,cluster_id,pooled_pixels,pooled_fraction,sample_macro_fraction
B0,10,3,2,clean_test,2,50014,0.07490691676576573,0.08001445267394006
B0,10,3,2,clean_test,3,13674,0.02047980925051147,0.0363707998198257
B0,10,3,2,clean_test,4,1701,0.0025476199747784126,0.004986045113831368
B0,10,3,2,clean_test,5,1395,0.0020893179687336188,0.0033804452344445395
B0,10,3,2,clean_test,6,18138,0.02716562675045905,0.035865651283970984
B0,10,3,2,clean_test,7,4173,0.006249981278512825,0.00944331609016651
B0,10,3,2,clean_test,8,1114,0.0016684589370388897,0.0021235585537555516
B0,10,3,2,clean_test,9,67579,0.1012143505441213,0.11997866457465993
B0,10,3,2,clean_test,10,287994,0.43133407819890307,0.39782841417047016
B0,10,3,3,clean_test,1,48811,0.07310516084004062,0.07807056071961413
B0,10,3,3,clean_test,2,1037,0.00155313457604069,0.001977820989988257
B0,10,3,3,clean_test,3,18889,0.028290413699935,0.042679126006959535
B0,10,3,3,clean_test,4,30196,0.04522512213898233,0.07898255647403207
B0,10,3,3,clean_test,5,49807,0.0745968889381472,0.07783620293527678
B0,10,3,3,clean_test,6,216458,0.3241932536746535,0.3038801116747611
B0,10,3,3,clean_test,7,1391,0.0020833270928376085,0.003278123957643604
B0,10,3,3,clean_test,8,2961,0.004434745882021681,0.008268178231543804
B0,10,3,3,clean_test,9,289222,0.43317327709897824,0.38859409795353544
B0,10,3,3,clean_test,10,8910,0.013344676058363113,0.01643322105664528
B0,10,4,1,clean_test,1,300389,0.40046260190240035,0.3992820355654366
B0,10,4,1,clean_test,2,2225,0.0029662513914718606,0.003245889483558836
B0,10,4,1,clean_test,3,2476,0.0033008712113637424,0.0037177893880684008
B0,10,4,1,clean_test,4,141863,0.18912418928016744,0.18739226717634866
B0,10,4,1,clean_test,5,147259,0.19631784883449652,0.18351510609235958
B0,10,4,1,clean_test,6,54651,0.07285779990801287,0.07908300466361236
B0,10,4,1,clean_test,7,51289,0.06837576072683157,0.07173842199943112
B0,10,4,1,clean_test,8,12273,0.016361709360689505,0.017794783188210903
B0,10,4,1,clean_test,9,30117,0.04015037894694743,0.04281306684568922
B0,10,4,1,clean_test,10,7563,0.010082588437618733,0.011417635597284292
B0,10,4,2,clean_test,1,293202,0.39088127662127303,0.3843639040617246
B0,10,4,2,clean_test,2,13483,0.017974816858973078,0.01942129051923101
B0,10,4,2,clean_test,3,49492,0.06598009611987656,0.06949380817548838
B0,10,4,2,clean_test,4,47471,0.06328580665373515,0.06613025718719404
B0,10,4,2,clean_test,5,1420,0.0018930683037708055,0.001971674036209467
B0,10,4,2,clean_test,6,2817,0.003755474233607295,0.004224241967072963
B0,10,4,2,clean_test,7,8331,0.011106445097686324,0.01254371862486375
B0,10,4,2,clean_test,8,78795,0.10504529365888776,0.10893257695432612
B0,10,4,2,clean_test,9,36145,0.048186587211123774,0.051301728158750184
B0,10,4,2,clean_test,10,218949,0.29189113524106625,0.28161680031513947
B0,10,4,3,clean_test,1,282296,0.3763419787896361,0.3669030979229853
B0,10,4,3,clean_test,2,7564,0.010083921584311529,0.011180340755312676
B0,10,4,3,clean_test,3,41605,0.055465568153791805,0.0596213083600234
B0,10,4,3,clean_test,4,43341,0.05777991081248625,0.061600274867567195
B0,10,4,3,clean_test,5,90304,0.12038847894628085,0.11602066634458807
B0,10,4,3,clean_test,6,8303,0.011069116990288026,0.012592269238376702
B0,10,4,3,clean_test,7,59834,0.07976749921677632,0.08491726643061154
B0,10,4,3,clean_test,8,1261,0.001681097979616187,0.0017377730113586262
B0,10,4,3,clean_test,9,23572,0.03142493384259537,0.033245133467482466
B0,10,4,3,clean_test,10,192025,0.25599749368421754,0.2521818696016941
B0,10,5,1,clean_test,1,87977,0.11047251905521303,0.13211361491246046
B0,10,5,1,clean_test,2,195840,0.24591584313823978,0.27970735083376413
B0,10,5,1,clean_test,3,3721,0.0046724512475356935,0.003818439384628326
B0,10,5,1,clean_test,4,3457,0.0043409470472267914,0.005205176263832783
B0,10,5,1,clean_test,5,3935,0.0049411705614224545,0.004745056159135923
B0,10,5,1,clean_test,6,114140,0.14332533872446224,0.11712671521386686
B0,10,5,1,clean_test,7,181909,0.228422718083303,0.23531718316667682
B0,10,5,1,clean_test,8,31950,0.04011954242374775,0.03218943903740626
B0,10,5,1,clean_test,9,154319,0.19377801775556588,0.16793816954380086
B0,10,5,1,clean_test,10,19122,0.024011451963283397,0.021838855484427582
B0,10,5,2,clean_test,1,30268,0.03800745884450695,0.03345837005696209
B0,10,5,2,clean_test,2,3201,0.004019488428745432,0.0047937267320181465
B0,10,5,2,clean_test,3,192548,0.24178208621620603,0.2752328334292966
B0,10,5,2,clean_test,4,179134,0.22493815688687419,0.1870556169470693
B0,10,5,2,clean_test,5,183289,0.23015558094855407,0.24267356179921512
B0,10,5,2,clean_test,6,111639,0.14018483870562679,0.11768482599982244
B0,10,5,2,clean_test,7,5772,0.007247887288571895,0.005733327429270217
B0,10,5,2,clean_test,8,82692,0.10383615656039279,0.12412930549818128
B0,10,5,2,clean_test,9,1906,0.0023933598704119945,0.0022076523389353607
B0,10,5,2,clean_test,10,5921,0.007434986250109874,0.007030779769229519
B0,10,5,3,clean_test,1,71484,0.08976229642000577,0.11140242935905803
B0,10,5,3,clean_test,2,4457,0.005596644775669601,0.0053338332549563335
B0,10,5,3,clean_test,3,89119,0.11190652586109472,0.13375128959965357
B0,10,5,3,clean_test,4,48178,0.06049700516091766,0.048955605031265836
B0,10,5,3,clean_test,5,167867,0.21079021058050906,0.16553154120230157
B0,10,5,3,clean_test,6,177482,0.22286374423948668,0.20415460430149038
B0,10,5,3,clean_test,7,3426,0.0043020204176450645,0.0051571540568324395
B0,10,5,3,clean_test,8,5257,0.0066012029584238486,0.005547131925287035
B0,10,5,3,clean_test,9,28041,0.035211020003264815,0.03156555210206859
B0,10,5,3,clean_test,10,201059,0.2524693295829828,0.2886008591670862
B0,12,1,1,clean_test,1,339234,0.37425366383209696,0.3056083379010664
B0,12,1,1,clean_test,2,637,0.0007027585202575384,0.001246622210680824
B0,12,1,1,clean_test,3,110209,0.12158604985724183,0.13623145639881443
B0,12,1,1,clean_test,4,420,0.0004633572661038715,0.0005726226705285491
B0,12,1,1,clean_test,5,2718,0.0029985834506436253,0.003628437654158132
B0,12,1,1,clean_test,6,15651,0.01726667755188498,0.021038671365498966
B0,12,1,1,clean_test,7,29756,0.03282775907187333,0.047021490859170484
B0,12,1,1,clean_test,8,268478,0.2961934097357981,0.3096869211938921
B0,12,1,1,clean_test,9,3179,0.003507173211771922,0.008107231203210252
B0,12,1,1,clean_test,10,88560,0.09770218925275918,0.0997577442032079
B0,12,1,1,clean_test,11,40899,0.04512106863424343,0.05490399105370982
B0,12,1,1,clean_test,12,6687,0.00737730961532521,0.01219647328606225
B0,12,1,2,clean_test,1,922,0.001017179522256594,0.0012288982340304395
B0,12,1,2,clean_test,2,291534,0.3216295171817287,0.3244256324590714
B0,12,1,2,clean_test,3,4623,0.005100239621900471,0.006305483592156541
B0,12,1,2,clean_test,4,35434,0.03909190801696329,0.04912977244845753
B0,12,1,2,clean_test,5,53838,0.05939578212500055,0.07656989171572524
B0,12,1,2,clean_test,6,3021,0.00333286262118999,0.007711587133482895
B0,12,1,2,clean_test,7,92968,0.1025652340836779,0.11441550201202455
B0,12,1,2,clean_test,8,311872,0.3440670411770157,0.2806926341785595
B0,12,1,2,clean_test,9,1623,0.0017905448640156748,0.0030279845400357107
B0,12,1,2,clean_test,10,25748,0.028406006875339243,0.03605746310665332
B0,12,1,2,clean_test,11,4393,0.004846496357129303,0.008543960324210276
B0,12,1,2,clean_test,12,80452,0.08875718755378253,0.09189119025559253
B0,12,1,3,clean_test,1,95712,0.10559250155555654,0.11806323537773229
B0,12,1,3,clean_test,2,946,0.0010436570803196725,0.0012603816353871959
B0,12,1,3,clean_test,3,59182,0.06529145172037934,0.0833516433609668
B0,12,1,3,clean_test,4,300119,0.33110076034720903,0.2702833771477076
B0,12,1,3,clean_test,5,1658,0.0018291579695243307,0.0030997276980997725
B0,12,1,3,clean_test,6,4375,0.004826638188581994,0.008521437145345782
B0,12,1,3,clean_test,7,76666,0.08458035276933193,0.08819672967471842
B0,12,1,3,clean_test,8,35250,0.03888891340514636,0.04880833893072475
B0,12,1,3,clean_test,9,4803,0.0052988213073735585,0.006550550155104931
B0,12,1,3,clean_test,10,2929,0.0032313653152815226,0.0074787695005258375
B0,12,1,3,clean_test,11,27233,0.030044305780492216,0.03814878384444288
B0,12,1,3,clean_test,12,297555,0.3282720745608035,0.3262370255292438
B0,12,2,1,clean_test,1,175299,0.22426359118036499,0.218688443193393
B0,12,2,1,clean_test,2,45324,0.05798391894225787,0.04287105873762239
B0,12,2,1,clean_test,3,325,0.0004157791381218297,0.00038532587433817163
B0,12,2,1,clean_test,4,82794,0.10592005526664236,0.0687830965145866
B0,12,2,1,clean_test,5,152089,0.1945705641163414,0.20164433846757163
B0,12,2,1,clean_test,6,62427,0.07986413617086603,0.10211895358987495
B0,12,2,1,clean_test,7,8038,0.01028317757607159,0.007179852564361893
B0,12,2,1,clean_test,8,17969,0.022988108716649715,0.028251738649281495
B0,12,2,1,clean_test,9,19535,0.02499152450218444,0.02977942894380129
B0,12,2,1,clean_test,10,2928,0.003745850204371438,0.002908412762648869
B0,12,2,1,clean_test,11,81069,0.10371322753353418,0.137394968059664
B0,12,2,1,clean_test,12,133868,0.17126006665259413,0.15999438264285573
B0,12,2,2,clean_test,1,105623,0.13512566124874467,0.13944606627638953
B0,12,2,2,clean_test,2,21563,0.027585986324064657,0.03333454079644519
B0,12,2,2,clean_test,3,9524,0.012184247727607095,0.012047690185362458
B0,12,2,2,clean_test,4,56941,0.07284578431936956,0.09332591421546851
B0,12,2,2,clean_test,5,1045,0.0013368898441148062,0.0011045512739413241
B0,12,2,2,clean_test,6,67747,0.08667012083181413,0.11875669559429824
B0,12,2,2,clean_test,7,16102,0.020599617483192927,0.02261145788985978
B0,12,2,2,clean_test,8,104949,0.13426339928230124,0.12065869769686396
B0,12,2,2,clean_test,9,92729,0.11863010368892045,0.07802115834524115
B0,12,2,2,clean_test,10,166289,0.21273691415120288,0.2047968865033308
B0,12,2,2,clean_test,11,32719,0.04185808498525583,0.027769953051072566
B0,12,2,2,clean_test,12,106434,0.13616319011341177,0.14812638817172646
B0,12,2,3,clean_test,1,19878,0.025430331407956093,0.03032890808148317
B0,12,2,3,clean_test,2,133608,0.17092744334209667,0.1596382068066054
B0,12,2,3,clean_test,3,174491,0.22322990027697287,0.21773797571528558
B0,12,2,3,clean_test,4,8015,0.010253753206296816,0.007160086019686122
B0,12,2,3,clean_test,5,82323,0.10531749534647196,0.0684028579382279
B0,12,2,3,clean_test,6,45812,0.058608227309653115,0.04321176388602213
B0,12,2,3,clean_test,7,3027,0.0038725029264454723,0.002999257684136857
B0,12,2,3,clean_test,8,62310,0.07971445568114217,0.10192303938437808
B0,12,2,3,clean_test,9,325,0.0004157791381218297,0.00038532587433817163
B0,12,2,3,clean_test,10,154035,0.19706012166337242,0.2042085162947258
B0,12,2,3,clean_test,11,79671,0.10192473757939782,0.13531275102465568
B0,12,2,3,clean_test,12,18170,0.023245252122072756,0.028691311290455136
B0,12,3,1,clean_test,1,52680,0.07889983555045665,0.07799935003409267
B0,12,3,1,clean_test,2,2633,0.00394349405854883,0.00748401389713714
B0,12,3,1,clean_test,3,194104,0.2907132437297995,0.23365746538360396
B0,12,3,1,clean_test,4,1094,0.001638504557558838,0.002644070526824802
B0,12,3,1,clean_test,5,697,0.001043910124879808,0.0013236513861438635
B0,12,3,1,clean_test,6,7851,0.011758591664894366,0.014495345147633034
B0,12,3,1,clean_test,7,20446,0.03062236214245704,0.04343456937878502
B0,12,3,1,clean_test,8,167909,0.25148049520580157,0.2708742942555122
B0,12,3,1,clean_test,9,16254,0.024343924203438165,0.045298743236543496
B0,12,3,1,clean_test,10,2641,0.003955475810340851,0.0065671310030674165
B0,12,3,1,clean_test,11,161131,0.24132895600001197,0.2320505736249078
B0,12,3,1,clean_test,12,40242,0.06027120695181239,0.06417079212574858
B0,12,3,2,clean_test,1,97286,0.14570708810481636,0.14557410107947208
B0,12,3,2,clean_test,2,41531,0.062201766709301734,0.07367546449256027
B0,12,3,2,clean_test,3,2706,0.004052827543651019,0.007675744688217282
B0,12,3,2,clean_test,4,16936,0.025365368543707932,0.036193755545632075
B0,12,3,2,clean_test,5,213097,0.3191594202030308,0.282268302649309
B0,12,3,2,clean_test,6,276,0.000413370436824716,0.0005102890984867825
B0,12,3,2,clean_test,7,140737,0.21078447524420307,0.24166774130805466
B0,12,3,2,clean_test,8,1264,0.001893116783139279,0.0029269641032575616
B0,12,3,2,clean_test,9,8303,0.012435560641143538,0.022459075216234872
B0,12,3,2,clean_test,10,29091,0.043570142672709464,0.04638113269986266
B0,12,3,2,clean_test,11,109705,0.16430726004295457,0.1277598643857603
B0,12,3,2,clean_test,12,6750,0.01010960307451751,0.012907564733152474
B0,12,3,3,clean_test,1,187904,0.28142738609098344,0.2667249469831718
B0,12,3,3,clean_test,2,3035,0.004545577086097873,0.007408750696980934
B0,12,3,3,clean_test,3,1075,0.0016100478970527887,0.003293216416917014
B0,12,3,3,clean_test,4,9735,0.014580294211915253,0.01764389896549719
B0,12,3,3,clean_test,5,297106,0.4449812934900147,0.3959345481696951
B0,12,3,3,clean_test,6,23478,0.0351634460716329,0.052594593100027565
B0,12,3,3,clean_test,7,796,0.001192184303306065,0.0015151106935975055
B0,12,3,3,clean_test,8,72058,0.10792263382867892,0.10816037199034215
B0,12,3,3,clean_test,9,25929,0.038834355276913264,0.06927136840183083
B0,12,3,3,clean_test,10,2445,0.0036619228914363425,0.006006165571901886
B0,12,3,3,clean_test,11,976,0.0014617737186265317,0.002354984402246303
B0,12,3,3,clean_test,12,43145,0.06461908513334191,0.06909204460779181
B0,12,4,1,clean_test,1,1393,0.0018570733430653041,0.0019320997303082954
B0,12,4,1,clean_test,2,166203,0.22157297978283041,0.21325908076570066
B0,12,4,1,clean_test,3,10664,0.01421667633198019,0.015564217761340943
B0,12,4,1,clean_test,4,23051,0.030730364415648477,0.032544192032490774
B0,12,4,1,clean_test,5,74417,0.09920877743782537,0.10360878797304789
B0,12,4,1,clean_test,6,6798,0.009062731217629532,0.010280745914893086
B0,12,4,1,clean_test,7,30669,0.04088627592137101,0.04377167913979245
B0,12,4,1,clean_test,8,1966,0.0026209663980376083,0.0029584959104938958
B0,12,4,1,clean_test,9,93281,0.12435725665073556,0.12666743737973318
B0,12,4,1,clean_test,10,240250,0.3202884929443211,0.3126714427941433
B0,12,4,1,clean_test,11,33503,0.04466441364875584,0.04798909330533705
B0,12,4,1,clean_test,12,67910,0.09053399190779958,0.08875272729271849
B0,12,4,2,clean_test,1,270881,0.3611241092913659,0.3508656956926904
B0,12,4,2,clean_test,2,150080,0.20007865565487498,0.2030279170692721
B0,12,4,2,clean_test,3,4257,0.0056752054712340275,0.006361403427087642
B0,12,4,2,clean_test,4,3830,0.0051059518334099895,0.005873644110618008
B0,12,4,2,clean_test,5,1192,0.0015891108578132394,0.0016393945401468085
B0,12,4,2,clean_test,6,129068,0.17206657734583825,0.16019811833619993
B0,12,4,2,clean_test,7,10451,0.01393271608641457,0.01569503697809673
B0,12,4,2,clean_test,8,52271,0.06968491077915759,0.07520706379912508
B0,12,4,2,clean_test,9,45554,0.060730164443644555,0.06525535106038118
B0,12,4,2,clean_test,10,13844,0.018456082815072557,0.019392157501549545
B0,12,4,2,clean_test,11,28435,0.03790802620966398,0.040207527383900474
B0,12,4,2,clean_test,12,40242,0.053648489211510386,0.05627669010093209
B0,12,4,3,clean_test,1,93134,0.1241612840868945,0.12672497140193334
B0,12,4,3,clean_test,2,30243,0.04031835543023977,0.0436045361480541
B0,12,4,3,clean_test,3,5912,0.007881563247811973,0.008988991710856747
B0,12,4,3,clean_test,4,14647,0.019526599609388018,0.020691114316828386
B0,12,4,3,clean_test,5,4950,0.006599076129341892,0.0074016221176751
B0,12,4,3,clean_test,6,34679,0.04623219415948434,0.04919951347407244
B0,12,4,3,clean_test,7,1319,0.001758420487798375,0.0018232059257758892
B0,12,4,3,clean_test,8,64721,0.08628258710447204,0.09134255517320189
B0,12,4,3,clean_test,9,217927,0.2905286593210284,0.2804221644743108
B0,12,4,3,clean_test,10,86434,0.11522920124515901,0.10928542274485906
B0,12,4,3,clean_test,11,165874,0.2211343745209004,0.21721912434575175
B0,12,4,3,clean_test,12,30265,0.040347684657481286,0.04329677816668055
B0,12,5,1,clean_test,1,3323,0.0041726835516154555,0.003339401788751424
B0,12,5,1,clean_test,2,134781,0.16924419553725029,0.1427876013323383
B0,12,5,1,clean_test,3,3644,0.004575762522445597,0.004394808448760251
B0,12,5,1,clean_test,4,55145,0.06924545123497872,0.09683613321902707
B0,12,5,1,clean_test,5,15093,0.01895224581538732,0.017308066872610064
B0,12,5,1,clean_test,6,142027,0.17834298127754686,0.14718638196452244
B0,12,5,1,clean_test,7,54419,0.06833381468412923,0.08217163354079071
B0,12,5,1,clean_test,8,121854,0.1530117910016701,0.18078633047692486
B0,12,5,1,clean_test,9,2440,0.0030639024574004546,0.0036270978596280906
B0,12,5,1,clean_test,10,26157,0.03284528548287856,0.026240477488471383
B0,12,5,1,clean_test,11,163140,0.2048545274181599,0.21663672212700733
B0,12,5,1,clean_test,12,74347,0.09335735901653754,0.07868534488116807
B0,12,5,2,clean_test,1,175771,0.22071524542612103,0.24921080361224035
B0,12,5,2,clean_test,2,1990,0.0024988384796011905,0.0023171897589872727
B0,12,5,2,clean_test,3,114113,0.1432914348857943,0.11778228930395016
B0,12,5,2,clean_test,4,4837,0.006073809912477868,0.004815231988455092
B0,12,5,2,clean_test,5,15768,0.019799841782086217,0.016182981354703516
B0,12,5,2,clean_test,6,6130,0.00769742707535442,0.007260474846326114
B0,12,5,2,clean_test,7,61782,0.07757951705865364,0.10953030333253905
B0,12,5,2,clean_test,8,155221,0.19491065710662128,0.16616868550248085
B0,12,5,2,clean_test,9,77019,0.09671258334693672,0.11551233396376998
B0,12,5,2,clean_test,10,144136,0.18099124778683276,0.16682553930551813
B0,12,5,2,clean_test,11,3093,0.003883873074073609,0.004623094067873418
B0,12,5,2,clean_test,12,36510,0.045845524065446966,0.039771072963156066
B0,12,5,3,clean_test,1,77734,0.09761040722277334,0.11659965704321015
B0,12,5,3,clean_test,2,1939,0.002434797895450607,0.0022536528323570094
B0,12,5,3,clean_test,3,17692,0.02221580421161018,0.018099203380123583
B0,12,5,3,clean_test,4,149042,0.18715170084257318,0.1623099933018566
B0,12,5,3,clean_test,5,6077,0.007630875095746952,0.007201880924840551
B0,12,5,3,clean_test,6,175294,0.2201162776096538,0.24774589355748342
B0,12,5,3,clean_test,7,37034,0.046503509675150996,0.040378613310619135
B0,12,5,3,clean_test,8,144031,0.18085939952534627,0.16634221759891346
B0,12,5,3,clean_test,9,117567,0.14762861483983575,0.12053504617954178
B0,12,5,3,clean_test,10,3124,0.0039227997036553365,0.004670669502143304
B0,12,5,3,clean_test,11,4869,0.006113992239788038,0.004850227852963022
B0,12,5,3,clean_test,12,61967,0.07781182113841556,0.10901294451594801
B0,14,1,1,clean_test,1,62645,0.06911194270256435,0.07191774329627068
B0,14,1,1,clean_test,2,640,0.0007060682150154231,0.001248183726667858
B0,14,1,1,clean_test,3,62422,0.06886592205889491,0.07621932025071508
B0,14,1,1,clean_test,4,2395,0.002642239648378029,0.006119920306591244
B0,14,1,1,clean_test,5,263038,0.290191829908167,0.2574941698222826
B0,14,1,1,clean_test,6,15436,0.01702948276090324,0.0208022008721276
B0,14,1,1,clean_test,7,443,0.0004887315925809882,0.000599585219832579
B0,14,1,1,clean_test,8,154287,0.1702142917032572,0.19368525680551046
B0,14,1,1,clean_test,9,6044,0.006667931705551903,0.011123483318134366
B0,14,1,1,clean_test,10,216163,0.23847784931621707,0.19659206954755
B0,14,1,1,clean_test,11,2739,0.003021751313948819,0.003668370301596494
B0,14,1,1,clean_test,12,34405,0.0379566827150088,0.046975197502549096
B0,14,1,1,clean_test,13,55234,0.06093589341900294,0.06649539154431175
B0,14,1,1,clean_test,14,30537,0.03368938294050934,0.047059107485860154
B0,14,1,2,clean_test,1,287764,0.3174703341026535,0.3021281229344862
B0,14,1,2,clean_test,2,29510,0.03255636410172678,0.04205464006439665
B0,14,1,2,clean_test,3,107984,0.11913135957847727,0.13298062164675722
B0,14,1,2,clean_test,4,448,0.0004942477505107963,0.0008979282316147804
B0,14,1,2,clean_test,5,2339,0.0025804586795641796,0.003111439802789026
B0,14,1,2,clean_test,6,3685,0.0040654083942684915,0.0072269247525068026
B0,14,1,2,clean_test,7,393,0.0004335700132829083,0.0005416547844262585
