condition,fold,repeat,sample_id,k,scope,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts,cluster_fractions
M00,5,1,KYOw16711,6,clean_test,82012,6,0.3962468906989221,False,"[25483, 5788, 2590, 32497, 15650, 4]","[0.31072282105057797, 0.07057503779934644, 0.03158074428132469, 0.3962468906989221, 0.19082573281958737, 4.8773350241428086e-05]"
M00,5,1,KYOw16711,8,clean_test,82012,8,0.35750865726966785,False,"[29320, 2575, 24721, 2385, 2610, 20394, 5, 2]","[0.35750865726966785, 0.03139784421791933, 0.3014314978295859, 0.029081110081451495, 0.03182461103253183, 0.24867092620592107, 6.09666878017851e-05, 2.4386675120714043e-05]"
M00,5,1,KYOw16711,10,clean_test,82012,10,0.3296956542944935,False,"[20504, 6899, 11537, 1, 6, 2205, 27039, 708, 11877, 1236]","[0.25001219333756036, 0.08412183582890309, 0.14067453543383895, 1.2193337560357022e-05, 7.316002536214213e-05, 0.02688630932058723, 0.3296956542944935, 0.00863288299273277, 0.14482027020436034, 0.015070965224601277]"
M00,5,1,KYOw16711,12,clean_test,82012,12,0.22655221187143346,False,"[2, 3725, 11672, 18580, 253, 9386, 16440, 13472, 3, 1713, 6669, 97]","[2.4386675120714043e-05, 0.0454201824123299, 0.14232063600448716, 0.22655221187143346, 0.0030849144027703264, 0.114446666341511, 0.20045846949226942, 0.1642686436131298, 3.658001268107106e-05, 0.020887187240891576, 0.08131736819002097, 0.001182753743354631]"
M00,5,1,KYOw16711,14,clean_test,82012,14,0.36403209286445887,False,"[962, 3400, 4166, 1875, 17746, 2216, 662, 29855, 11, 1, 6, 953, 248, 19911]","[0.011729990733063455, 0.04145734770521387, 0.05079744427644735, 0.022862507925669413, 0.2163829683460957, 0.02702043603375116, 0.008071989464956348, 0.36403209286445887, 0.00013412671316392723, 1.2193337560357022e-05, 7.316002536214213e-05, 0.011620250695020241, 0.0030239477149685413, 0.24278154416426864]"
M00,5,2,KYOw02709,2,clean_test,40105,2,0.9019324273781324,False,"[3933, 36172]","[0.09806757262186759, 0.9019324273781324]"
M00,5,2,KYOw02709,4,clean_test,40105,4,0.8906370776711133,False,"[75, 35719, 1898, 2413]","[0.0018700910110958733, 0.8906370776711133, 0.0473257698541329, 0.0601670614636579]"
M00,5,2,KYOw02709,6,clean_test,40105,6,0.8693928437850642,False,"[2389, 2318, 125, 274, 34867, 132]","[0.059568632340107217, 0.05779827951626979, 0.0031168183518264555, 0.00683206582720359, 0.8693928437850642, 0.003291360179528737]"
M00,5,2,KYOw02709,8,clean_test,40105,8,0.8422391223039521,False,"[121, 1273, 17, 33778, 910, 99, 76, 3831]","[0.003017080164568009, 0.03174167809500062, 0.00042388729584839793, 0.8422391223039521, 0.022690437601296597, 0.0024685201346465527, 0.001895025557910485, 0.09552424884677721]"
M00,5,2,KYOw02709,10,clean_test,40105,10,0.7947637451689316,False,"[3004, 92, 31874, 3497, 423, 1, 74, 520, 573, 47]","[0.07490337863109338, 0.002293978306944271, 0.7947637451689316, 0.08719611021069693, 0.010547313302580725, 2.4934546814611646e-05, 0.0018451564642812618, 0.012965964343598054, 0.014287495324772472, 0.0011719237002867473]"
M00,5,2,KYOw02709,12,clean_test,40105,11,0.7496820845281137,False,"[0, 531, 58, 1423, 40, 42, 3884, 574, 640, 30066, 29, 2818]","[0.0, 0.013240244358558783, 0.0014462037152474755, 0.03548186011719237, 0.0009973818725844657, 0.0010472509662136891, 0.09684577982795163, 0.014312429871587084, 0.01595810996135145, 0.7496820845281137, 0.0007231018576237377, 0.07026555292357561]"
M00,5,2,KYOw02709,14,clean_test,40105,13,0.7412043386111458,False,"[1336, 5, 656, 0, 8, 29726, 78, 195, 230, 52, 4190, 2628, 27, 974]","[0.03331255454432116, 0.00012467273407305821, 0.01635706271038524, 0.0, 0.00019947637451689316, 0.7412043386111458, 0.0019448946515397082, 0.004862236628849271, 0.0057349457673606784, 0.0012965964343598054, 0.10447575115322279, 0.0655279890287994, 0.0006732327639945144, 0.024286248597431743]"
M00,5,2,KYOw02719,2,clean_test,76827,2,0.9810092805914588,False,"[1459, 75368]","[0.018990719408541266, 0.9810092805914588]"
M00,5,2,KYOw02719,4,clean_test,76827,4,0.845679253387481,False,"[64971, 8567, 738, 2551]","[0.845679253387481, 0.1115102763351426, 0.009605997891366317, 0.033204472386010125]"
M00,5,2,KYOw02719,6,clean_test,76827,5,0.7742460332955862,False,"[8148, 1397, 59483, 1, 7798, 0]","[0.10605646452419071, 0.018183711455608053, 0.7742460332955862, 1.3016257305374412e-05, 0.10150077446730967, 0.0]"
M00,5,2,KYOw02719,8,clean_test,76827,6,0.7975971989014279,False,"[0, 3256, 61277, 9340, 322, 0, 2, 2630]","[0.0, 0.04238093378629909, 0.7975971989014279, 0.12157184323219701, 0.004191234852330561, 0.0, 2.6032514610748824e-05, 0.03423275671313471]"
M00,5,2,KYOw02719,10,clean_test,76827,8,0.6810756635037162,False,"[1695, 0, 12694, 1839, 8145, 52325, 1, 23, 105, 0]","[0.02206255613260963, 0.0, 0.1652283702344228, 0.023936897184583545, 0.1060174157522746, 0.6810756635037162, 1.3016257305374412e-05, 0.00029937391802361147, 0.0013667070170643133, 0.0]"
M00,5,2,KYOw02719,12,clean_test,76827,8,0.6710401291212724,False,"[51554, 87, 0, 25, 0, 0, 1685, 5239, 286, 16383, 0, 1568]","[0.6710401291212724, 0.001132414385567574, 0.0, 0.00032540643263436034, 0.0, 0.0, 0.021932393559555886, 0.06819217202285655, 0.003722649589337082, 0.213245343433949, 0.0, 0.02040949145482708]"
M00,5,2,KYOw02719,14,clean_test,76827,10,0.39349447459877385,False,"[19865, 0, 92, 30231, 0, 1585, 0, 595, 2, 1115, 1065, 21255, 0, 1022]","[0.2585679513712627, 0.0, 0.0011974956720944459, 0.39349447459877385, 0.0, 0.020630767829018445, 0.0, 0.007744673096697775, 2.6032514610748824e-05, 0.01451312689549247, 0.01386231403022375, 0.2766605490257331, 0.0, 0.01330261496609265]"
M00,5,2,KYOw02759,2,clean_test,74466,2,0.9632046840168668,False,"[2740, 71726]","[0.036795315983133244, 0.9632046840168668]"
M00,5,2,KYOw02759,4,clean_test,74466,4,0.5162355974538716,False,"[38442, 14567, 1345, 20112]","[0.5162355974538716, 0.19561947734536567, 0.01806193430558913, 0.2700829908951736]"
M00,5,2,KYOw02759,6,clean_test,74466,6,0.4889211183627427,False,"[16750, 2050, 36408, 7, 14183, 5068]","[0.22493486960492037, 0.027529342250154434, 0.4889211183627427, 9.400263207369807e-05, 0.19046276152875138, 0.0680579056213574]"
M00,5,2,KYOw02759,8,clean_test,74466,8,0.45420728923266995,False,"[4825, 14147, 33823, 17709, 678, 10, 61, 3213]","[0.06479467139365616, 0.1899793194209438, 0.45420728923266995, 0.237813230199017, 0.009104826363709613, 0.00013428947439099724, 0.0008191657937850831, 0.04314720812182741]"
M00,5,2,KYOw02759,10,clean_test,74466,10,0.3446539360244944,False,"[2317, 4008, 25665, 2683, 8011, 22798, 3, 8548, 425, 8]","[0.031114871216394058, 0.05382322133591169, 0.3446539360244944, 0.036029865979104556, 0.10757929793462788, 0.30615314371659547, 4.028684231729917e-05, 0.11479064270942443, 0.0057073026616173824, 0.00010743157951279778]"
M00,5,2,KYOw02759,12,clean_test,74466,12,0.29316735154298607,False,"[20912, 391, 3, 7323, 327, 11, 2553, 5240, 11075, 21831, 2560, 2240]","[0.2808261488464534, 0.005250718448687992, 4.028684231729917e-05, 0.09834018209652727, 0.004391265812585609, 0.00014771842183009695, 0.03428410281202159, 0.07036768458088255, 0.14872559288802945, 0.29316735154298607, 0.034378105444095294, 0.03008084226358338]"
M00,5,2,KYOw02759,14,clean_test,74466,13,0.3549002229205275,False,"[17235, 5, 430, 8027, 5, 8094, 3827, 315, 5710, 994, 2377, 26428, 0, 1019]","[0.23144790911288374, 6.714473719549862e-05, 0.005774447398812881, 0.10779416109365347, 6.714473719549862e-05, 0.10869390057207316, 0.05139258184943464, 0.004230118443316413, 0.07667928987725942, 0.013348373754465124, 0.031920608062740045, 0.3549002229205275, 0.0, 0.013684097440442617]"
M00,5,2,KYOw02767,2,clean_test,152143,2,0.9458798630236028,False,"[8234, 143909]","[0.054120136976397205, 0.9458798630236028]"
M00,5,2,KYOw02767,4,clean_test,152143,4,0.7280716168341625,False,"[110771, 16585, 2921, 21866]","[0.7280716168341625, 0.10900928731522318, 0.01919904300559342, 0.1437200528450208]"
M00,5,2,KYOw02767,6,clean_test,152143,5,0.7015570877398237,False,"[26283, 7440, 106737, 116, 11567, 0]","[0.17275195046765215, 0.048901362533931896, 0.7015570877398237, 0.0007624405986473253, 0.07602715865994492, 0.0]"
M00,5,2,KYOw02767,8,clean_test,152143,7,0.4978145560426704,False,"[0, 24004, 75739, 6805, 1298, 57, 46, 44194]","[0.0, 0.15777262180974477, 0.4978145560426704, 0.04472765753271593, 0.008531447388312312, 0.00037464753554222014, 0.0003023471339463531, 0.290476722557068]"
M00,5,2,KYOw02767,10,clean_test,152143,9,0.6157167927541852,False,"[12775, 0, 1396, 6824, 93677, 24547, 43, 12162, 715, 4]","[0.0839670573079274, 0.0, 0.009175578238893672, 0.044852540044563335, 0.6157167927541852, 0.16134163254306805, 0.00028262884260202574, 0.07993795310990319, 0.004699526103731358, 2.6291055125769834e-05]"
M00,5,2,KYOw02767,12,clean_test,152143,10,0.6130876872416082,False,"[20626, 670, 43, 0, 799, 5, 6712, 93277, 17446, 2157, 0, 10408]","[0.13556982575603216, 0.004403751733566447, 0.00028262884260202574, 0.0, 0.005251638261372525, 3.286381890721229e-05, 0.04411639050104178, 0.6130876872416082, 0.11466843693104513, 0.014177451476571384, 0.0, 0.06840932543725312]"
M00,5,2,KYOw02767,14,clean_test,152143,12,0.5618529935652643,False,"[18253, 43, 677, 12703, 0, 314, 0, 85482, 7085, 6247, 2107, 10242, 21, 8969]","[0.1199726573026692, 0.00028262884260202574, 0.004449761080036544, 0.08349381831566355, 0.0, 0.002063847827372932, 0.0, 0.5618529935652643, 0.04656803139151982, 0.04106005534267104, 0.01384881328749926, 0.06731824664953366, 0.00013802803941029163, 0.05895111835575741]"
M00,5,2,KYOw02773,2,clean_test,52618,2,0.9834847390626782,False,"[869, 51749]","[0.016515260937321828, 0.9834847390626782]"
M00,5,2,KYOw02773,4,clean_test,52618,4,0.7643582044167395,False,"[4511, 7570, 318, 40219]","[0.08573111862860618, 0.1438671177163708, 0.006043559238283477, 0.7643582044167395]"
M00,5,2,KYOw02773,6,clean_test,52618,5,0.8367288760500209,False,"[44027, 851, 1822, 0, 5905, 13]","[0.8367288760500209, 0.016173172678551066, 0.03462693374890722, 0.0, 0.11222395378007526, 0.00024706374244555095]"
M00,5,2,KYOw02773,8,clean_test,52618,7,0.7752670188908738,False,"[6, 40793, 2616, 7612, 156, 0, 10, 1425]","[0.00011402941959025428, 0.7752670188908738, 0.04971682694135087, 0.1446653236535026, 0.0029647649093466114, 0.0, 0.0001900490326504238, 0.027081987152685394]"
M00,5,2,KYOw02773,10,clean_test,52618,8,0.41575126382606714,False,"[959, 0, 6080, 3574, 233, 19819, 0, 21876, 76, 1]","[0.018225702231175644, 0.0, 0.11554981185145767, 0.06792352426926147, 0.004428142460754875, 0.37665817780987493, 0.0, 0.41575126382606714, 0.001444372648143221, 1.9004903265042382e-05]"
M00,5,2,KYOw02773,12,clean_test,52618,10,0.6356569995058725,False,"[7425, 64, 0, 0, 532, 1, 3359, 168, 33447, 6678, 3, 941]","[0.14111140674293968, 0.0012163138089627125, 0.0, 0.0, 0.010110608537002547, 1.9004903265042382e-05, 0.06383747006727736, 0.00319282374852712, 0.6356569995058725, 0.12691474400395303, 5.701470979512714e-05, 0.017883613972404882]"
M00,5,2,KYOw02773,14,clean_test,52618,11,0.6240259987076666,False,"[32835, 1, 46, 409, 0, 1422, 0, 95, 12968, 2703, 1186, 398, 0, 555]","[0.6240259987076666, 1.9004903265042382e-05, 0.0008742255501919496, 0.0077730054354023335, 0.0, 0.027024972442890267, 0.0, 0.001805465810179026, 0.24645558554106958, 0.051370253525409554, 0.022539815272340263, 0.007563951499486868, 0.0, 0.010547721312098522]"
M00,5,2,KYOw02777,2,clean_test,121687,2,0.9421055659191203,False,"[7045, 114642]","[0.05789443408087963, 0.9421055659191203]"
M00,5,2,KYOw02777,4,clean_test,121687,4,0.900786443909374,False,"[109614, 5826, 4316, 1931]","[0.900786443909374, 0.04787693015687789, 0.035468045066440954, 0.015868580867307108]"
M00,5,2,KYOw02777,6,clean_test,121687,6,0.8969240757024168,False,"[1978, 5477, 109144, 813, 4198, 77]","[0.016254817688002826, 0.04500891631809478, 0.8969240757024168, 0.00668107521756638, 0.03449834411235383, 0.0006327709615653274]"
M00,5,2,KYOw02777,8,clean_test,121687,8,0.7285741287072571,False,"[46, 1663, 88658, 1309, 1447, 631, 12, 27921]","[0.00037801901600006575, 0.013666209208871943, 0.7285741287072571, 0.010757106346610567, 0.011891163394610764, 0.005185434762957424, 9.861365634784323e-05, 0.22944932490734427]"
M00,5,2,KYOw02777,10,clean_test,121687,10,0.7382629204434328,False,"[7982, 32, 205, 2412, 89837, 19304, 552, 554, 798, 11]","[0.06559451708070706, 0.0002629697502609153, 0.0016846499626089887, 0.01982134492591649, 0.7382629204434328, 0.15863650184489717, 0.004536228192000789, 0.004552663801392096, 0.006557808147131575, 9.039585165218964e-05]"
M00,5,2,KYOw02777,12,clean_test,121687,12,0.6830557084980319,False,"[27126, 755, 533, 19, 55, 11, 2516, 83119, 966, 167, 30, 6390]","[0.22291617017429963, 0.00620444254521847, 0.004380089902783371, 0.00015613828921741846, 0.0004519792582609482, 9.039585165218964e-05, 0.020675996614264464, 0.6830557084980319, 0.00793839933600138, 0.0013723733841741518, 0.0002465341408696081, 0.052511772005226526]"
M00,5,2,KYOw02777,14,clean_test,121687,14,0.6680746505378553,False,"[801, 12, 775, 28049, 2, 112, 22, 81296, 429, 2531, 1356, 610, 446, 5246]","[0.0065824615612185364, 9.861365634784323e-05, 0.006368798639131542, 0.2305012039083879, 1.6435609391307206e-05, 0.0009203941259132035, 0.00018079170330437928, 0.6680746505378553, 0.0035254382144353958, 0.020799263684699268, 0.011143343167306285, 0.005012860864348698, 0.003665140894261507, 0.0431106034333988]"
M00,5,2,KYOw02783,2,clean_test,84218,2,0.9851456933197179,False,"[1251, 82967]","[0.014854306680282125, 0.9851456933197179]"
M00,5,2,KYOw02783,4,clean_test,84218,4,0.4367831104989432,False,"[36785, 18865, 413, 28155]","[0.4367831104989432, 0.22400199482295946, 0.004903939775344938, 0.33431095490275237]"
M00,5,2,KYOw02783,6,clean_test,84218,5,0.4002232301883208,False,"[31945, 1448, 33706, 0, 17114, 5]","[0.37931321095252796, 0.017193474079175472, 0.4002232301883208, 0.0, 0.2032107150490394, 5.9369730936379396e-05]"
M00,5,2,KYOw02783,8,clean_test,84218,7,0.37090645705193664,False,"[3, 28683, 31237, 16686, 227, 0, 39, 7343]","[3.562183856182764e-05, 0.34058039848963406, 0.37090645705193664, 0.19812866608088534, 0.0026953857845116247, 0.0, 0.0004630839013037593, 0.08719038685316678]"
M00,5,2,KYOw02783,10,clean_test,84218,9,0.2829561376427842,False,"[2624, 1, 14429, 3966, 21092, 23830, 0, 18173, 77, 26]","[0.03115723479541191, 1.1873946187275879e-05, 0.17132916953620367, 0.047092070578736135, 0.25044527298202285, 0.2829561376427842, 0.0, 0.21578522406136455, 0.0009142938564202427, 0.0003087226008691729]"
M00,5,2,KYOw02783,12,clean_test,84218,11,0.27430003087226007,False,"[18145, 67, 0, 10, 315, 31, 3832, 19496, 23101, 17088, 2, 2131]","[0.21545275356812083, 0.000795554394547484, 0.0, 0.00011873946187275879, 0.003740293048991902, 0.00036809233180555226, 0.04550096178964117, 0.23149445486713055, 0.27430003087226007, 0.20290199244817023, 2.3747892374551757e-05, 0.025303379325084897]"
M00,5,2,KYOw02783,14,clean_test,84218,13,0.36119356907074496,False,"[24422, 15, 46, 5218, 6, 3852, 1, 3563, 11983, 2378, 627, 30419, 0, 1688]","[0.2899855137856515, 0.0001781091928091382, 0.0005462015246146904, 0.06195825120520554, 7.124367712365528e-05, 0.04573844071338669, 1.1873946187275879e-05, 0.04230687026526396, 0.14228549716212685, 0.02823624403334204, 0.007444964259421976, 0.36119356907074496, 0.0, 0.020043221164121685]"
M00,5,2,KYOw02788,2,clean_test,112294,2,0.8566530714018559,False,"[96197, 16097]","[0.8566530714018559, 0.14334692859814416]"
M00,5,2,KYOw02788,4,clean_test,112294,4,0.5750262703261082,False,"[1, 64572, 47353, 368]","[8.90519529093273e-06, 0.5750262703261082, 0.4216877126115376, 0.0032771118670632446]"
M00,5,2,KYOw02788,6,clean_test,112294,6,0.6407822323543555,False,"[593, 15536, 1, 24206, 71956, 2]","[0.005280780807523109, 0.1383511140399309, 8.90519529093273e-06, 0.21555915721231766, 0.6407822323543555, 1.781039058186546e-05]"
M00,5,2,KYOw02788,8,clean_test,112294,7,0.4104048301779258,False,"[2, 597, 0, 38182, 3725, 22964, 738, 46086]","[1.781039058186546e-05, 0.00531640158868684, 0.0, 0.3400181665983935, 0.03317185245872442, 0.20449890466097922, 0.006572034124708355, 0.4104048301779258]"
M00,5,2,KYOw02788,10,clean_test,112294,8,0.6419844337186315,False,"[19819, 2, 15, 72091, 0, 0, 17131, 388, 2540, 308]","[0.17649206547099577, 1.781039058186546e-05, 0.00013357792936399094, 0.6419844337186315, 0.0, 0.0, 0.1525549005289686, 0.0034552157728818993, 0.022619196038969135, 0.002742800149607281]"
M00,5,2,KYOw02788,12,clean_test,112294,9,0.6204249559192833,False,"[0, 2385, 16487, 0, 2738, 306, 69670, 0, 3, 9, 2, 20694]","[0.0, 0.02123889076887456, 0.14681995476160792, 0.0, 0.024382424706573817, 0.0027249897590254156, 0.6204249559192833, 0.0, 2.671558587279819e-05, 8.014675761839458e-05, 1.781039058186546e-05, 0.1842841113505619]"
M00,5,2,KYOw02788,14,clean_test,112294,11,0.7430405898801361,False,"[2, 115, 2448, 0, 214, 36, 1, 0, 396, 8943, 83439, 0, 10093, 6607]","[1.781039058186546e-05, 0.001024097458457264, 0.021799918072203325, 0.0, 0.0019057117922596043, 0.0003205870304735783, 8.90519529093273e-06, 0.0, 0.0035264573352093613, 0.07963916148681141, 0.7430405898801361, 0.0, 0.08988013607138405, 0.05883662528719255]"
M00,5,2,KYOw16711,2,clean_test,82012,2,0.9086353216602449,False,"[7493, 74519]","[0.09136467833975516, 0.9086353216602449]"
M00,5,2,KYOw16711,4,clean_test,82012,4,0.42823001511973857,False,"[21902, 35120, 1840, 23150]","[0.2670584792469395, 0.42823001511973857, 0.02243574111105692, 0.28227576452226505]"
M00,5,2,KYOw16711,6,clean_test,82012,6,0.39112568892357213,False,"[27905, 4259, 17757, 7, 32077, 7]","[0.3402550846217627, 0.05193142466956055, 0.21651709505925962, 8.535336292249915e-05, 0.39112568892357213, 8.535336292249915e-05]"
M00,5,2,KYOw16711,8,clean_test,82012,8,0.3765424572013852,False,"[7, 24438, 16919, 30881, 527, 3, 2144, 7093]","[8.535336292249915e-05, 0.2979807833000049, 0.20629907818368043, 0.3765424572013852, 0.00642588889430815, 3.658001268107106e-05, 0.026142515729405454, 0.08648734331561235]"
M00,5,2,KYOw16711,10,clean_test,82012,10,0.30866214700287764,False,"[3900, 6, 7374, 21988, 1584, 25314, 4, 20023, 274, 1545]","[0.047554016485392384, 7.316002536214213e-05, 0.08991367117007268, 0.2681071062771302, 0.01931424669560552, 0.30866214700287764, 4.8773350241428086e-05, 0.24414719797102863, 0.003340974491537824, 0.018838706530751596]"
M00,5,2,KYOw16711,12,clean_test,82012,11,0.2519997073598986,False,"[20667, 258, 1, 0, 5858, 1273, 19637, 847, 16750, 12948, 6, 3767]","[0.2519997073598986, 0.0031458810905721116, 1.2193337560357022e-05, 0.0, 0.07142857142857142, 0.015522118714334487, 0.2394405696727308, 0.010327756913622397, 0.2042384041359801, 0.1578793347315027, 7.316002536214213e-05, 0.0459323025898649]"
M00,5,2,KYOw16711,14,clean_test,82012,13,0.20239721016436618,False,"[15544, 710, 260, 7690, 0, 2110, 5, 122, 16599, 14187, 11148, 11592, 1, 2044]","[0.18953323903818953, 0.008657269667853485, 0.0031702677656928256, 0.09376676583914549, 0.0, 0.025727942252353315, 6.09666878017851e-05, 0.0014875871823635566, 0.20239721016436618, 0.17298687996878506, 0.13593132712286007, 0.1413451689996586, 1.2193337560357022e-05, 0.024923181973369752]"
M00,5,3,KYOw02709,2,clean_test,40105,2,0.917691060964967,False,"[3301, 36804]","[0.08230893903503304, 0.917691060964967]"
M00,5,3,KYOw02709,4,clean_test,40105,4,0.4582221668121182,False,"[16659, 18377, 228, 4841]","[0.4153846153846154, 0.4582221668121182, 0.005685076673731455, 0.12070814112953497]"
