priority,metric,window,source_metric,label,expression,kind,k,sample_id,fold,repeat_a,repeat_b,value,undefined_reason,used_clusters,degeneracy_flags
3,ARI,,ari,ARI,A0,condition,4,KYOw02780,3,1,2,0.26983118057250977,,"[4, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02780,3,1,3,0.36430320143699646,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02780,3,2,3,0.29488512873649597,,"[3, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02783,5,1,2,0.028367526829242706,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02783,5,1,3,0.05925789475440979,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02783,5,2,3,0.10864166915416718,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02784,3,1,2,0.2953587472438812,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02784,3,1,3,0.10576528310775757,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02784,3,2,3,0.2249806523323059,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02787,4,1,2,0.4386213421821594,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02787,4,1,3,0.16350345313549042,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02787,4,2,3,0.3255918025970459,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02788,5,1,2,0.051711421459913254,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02788,5,1,3,0.4552921652793884,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02788,5,2,3,0.06424210220575333,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02789,2,1,2,0.11399444937705994,,"[2, 2]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02789,2,1,3,0.28392526507377625,,"[2, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02789,2,2,3,0.05808790400624275,,"[2, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02790,3,1,2,0.19460012018680573,,"[4, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02790,3,1,3,0.2599852681159973,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw02790,3,2,3,0.49838969111442566,,"[3, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16662,4,1,2,0.44554439187049866,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16662,4,1,3,0.40980783104896545,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16662,4,2,3,0.43724092841148376,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16666,4,1,2,0.5254896283149719,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16666,4,1,3,0.4272933602333069,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16666,4,2,3,0.6053518652915955,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16700,4,1,2,0.4349821209907532,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16700,4,1,3,0.34773218631744385,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16700,4,2,3,0.5223249793052673,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16702,3,1,2,0.5755059719085693,,"[4, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16702,3,1,3,0.3659655749797821,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16702,3,2,3,0.6438840627670288,,"[3, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16711,5,1,2,0.23379595577716827,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16711,5,1,3,0.3440241515636444,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16711,5,2,3,0.5057159662246704,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16714,2,1,2,0.8233611583709717,,"[4, 3]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16714,2,1,3,0.1698792278766632,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16714,2,2,3,0.15404236316680908,,"[3, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16716,2,1,2,0.8069915175437927,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16716,2,1,3,0.187744140625,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16716,2,2,3,0.18112467229366302,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16719,1,1,2,-0.0003229114518035203,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16719,1,1,3,0.8416810035705566,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16719,1,2,3,0.017482716590166092,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16737,4,1,2,0.2457992285490036,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16737,4,1,3,0.14508530497550964,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16737,4,2,3,0.4275296926498413,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16744,4,1,2,0.38034677505493164,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16744,4,1,3,0.30603736639022827,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16744,4,2,3,0.5454943776130676,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16750,2,1,2,0.8072129487991333,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16750,2,1,3,0.08415120840072632,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,4,KYOw16750,2,2,3,0.06719981133937836,,"[4, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02702,4,1,2,0.27218905091285706,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02702,4,1,3,0.25962188839912415,,"[5, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02702,4,2,3,0.33433419466018677,,"[6, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02707,1,1,2,0.2653336524963379,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02707,1,1,3,0.07691392302513123,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02707,1,2,3,0.04733189567923546,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02708,4,1,2,0.27972444891929626,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02708,4,1,3,0.14125242829322815,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02708,4,2,3,0.2738956809043884,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02709,5,1,2,0.6552265286445618,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02709,5,1,3,0.4628904461860657,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02709,5,2,3,0.40387454628944397,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02715,3,1,2,0.11047004163265228,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02715,3,1,3,0.073325514793396,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02715,3,2,3,0.34846368432044983,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02716,3,1,2,0.41026535630226135,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02716,3,1,3,0.6052674055099487,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02716,3,2,3,0.2417243868112564,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02717,3,1,2,0.38612568378448486,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02717,3,1,3,0.22591553628444672,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02717,3,2,3,0.3767009377479553,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02719,5,1,2,0.19021154940128326,,"[6, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02719,5,1,3,0.518120288848877,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02719,5,2,3,0.12915855646133423,,"[4, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02720,1,1,2,0.10911180824041367,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02720,1,1,3,0.3065478801727295,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02720,1,2,3,0.15442420542240143,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02751,1,1,2,0.4174804091453552,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02751,1,1,3,0.4364689588546753,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02751,1,2,3,0.38262513279914856,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02752,1,1,2,0.24734991788864136,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02752,1,1,3,0.08148873597383499,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02752,1,2,3,0.1067829579114914,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02754,2,1,2,0.4069858491420746,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02754,2,1,3,0.34586024284362793,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02754,2,2,3,0.21379218995571136,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02756,3,1,2,0.34899795055389404,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02756,3,1,3,0.23562844097614288,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02756,3,2,3,0.2675192952156067,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02758,3,1,2,0.3723318874835968,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02758,3,1,3,0.6219300627708435,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02758,3,2,3,0.25132453441619873,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02759,5,1,2,0.16650503873825073,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02759,5,1,3,0.20027780532836914,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02759,5,2,3,0.1053604707121849,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02760,3,1,2,0.4460774064064026,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02760,3,1,3,0.27869921922683716,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02760,3,2,3,0.22025443613529205,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02762,2,1,2,0.694083571434021,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02762,2,1,3,0.2731243968009949,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02762,2,2,3,0.3274742364883423,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02763,2,1,2,0.505567193031311,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02763,2,1,3,0.20040695369243622,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02763,2,2,3,0.1165740042924881,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02764,2,1,2,0.5955842733383179,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02764,2,1,3,0.08107436448335648,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02764,2,2,3,0.16995228826999664,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02766,1,1,2,0.33669212460517883,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02766,1,1,3,0.4372377395629883,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02766,1,2,3,0.31509658694267273,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02767,5,1,2,0.21890676021575928,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02767,5,1,3,0.31471195816993713,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02767,5,2,3,0.23606614768505096,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02768,4,1,2,0.27267980575561523,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02768,4,1,3,0.2150294929742813,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02768,4,2,3,0.29163724184036255,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02769,1,1,2,0.14342668652534485,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02769,1,1,3,0.47510066628456116,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02769,1,2,3,0.2177140861749649,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02770,2,1,2,0.7282881736755371,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02770,2,1,3,0.20126497745513916,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02770,2,2,3,0.16371850669384003,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02771,2,1,2,0.7630802392959595,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02771,2,1,3,0.125693216919899,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02771,2,2,3,0.12500371038913727,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02772,4,1,2,0.36860284209251404,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02772,4,1,3,0.2409028857946396,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02772,4,2,3,0.35235294699668884,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02773,5,1,2,0.1189630776643753,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02773,5,1,3,0.3531211018562317,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02773,5,2,3,0.06279890984296799,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02774,1,1,2,0.20910967886447906,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02774,1,1,3,0.250579297542572,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02774,1,2,3,0.3437330424785614,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02775,1,1,2,0.22654768824577332,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02775,1,1,3,0.3313395082950592,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02775,1,2,3,0.12625479698181152,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02776,1,1,2,0.2824711799621582,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02776,1,1,3,0.4408395290374756,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02776,1,2,3,0.3100881278514862,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02777,5,1,2,0.3855063319206238,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02777,5,1,3,0.42458611726760864,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02777,5,2,3,0.39640265703201294,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02780,3,1,2,0.47084352374076843,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02780,3,1,3,0.576392412185669,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02780,3,2,3,0.5807356834411621,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02783,5,1,2,0.12434858828783035,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02783,5,1,3,0.2117026001214981,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02783,5,2,3,0.02982538938522339,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02784,3,1,2,0.20429617166519165,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02784,3,1,3,0.1021050363779068,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02784,3,2,3,0.3556159734725952,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02787,4,1,2,0.3746083378791809,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02787,4,1,3,0.1789301335811615,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02787,4,2,3,0.32766664028167725,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02788,5,1,2,0.24969689548015594,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02788,5,1,3,0.31194207072257996,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02788,5,2,3,0.08885542303323746,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02789,2,1,2,0.11391394585371017,,"[3, 3]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02789,2,1,3,0.20824666321277618,,"[3, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02789,2,2,3,0.018460800871253014,,"[3, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02790,3,1,2,0.4569533169269562,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02790,3,1,3,0.19287116825580597,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw02790,3,2,3,0.3762985169887543,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16662,4,1,2,0.3324785530567169,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16662,4,1,3,0.21641448140144348,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16662,4,2,3,0.23499378561973572,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16666,4,1,2,0.3573550283908844,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16666,4,1,3,0.24478358030319214,,"[5, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16666,4,2,3,0.3696226179599762,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16700,4,1,2,0.3513003885746002,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16700,4,1,3,0.29705044627189636,,"[5, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16700,4,2,3,0.40503180027008057,,"[6, 4]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16702,3,1,2,0.41462352871894836,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16702,3,1,3,0.7888839840888977,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16702,3,2,3,0.32490891218185425,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16711,5,1,2,0.1986401379108429,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16711,5,1,3,0.2267368584871292,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16711,5,2,3,0.09562158584594727,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16714,2,1,2,0.6600449681282043,,"[6, 5]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16714,2,1,3,0.19564996659755707,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16714,2,2,3,0.1356702595949173,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16716,2,1,2,0.6894187927246094,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16716,2,1,3,0.2637254297733307,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16716,2,2,3,0.20729230344295502,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16719,1,1,2,0.20356474816799164,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16719,1,1,3,0.805173397064209,,"[5, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16719,1,2,3,0.20849822461605072,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16737,4,1,2,0.2541678845882416,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16737,4,1,3,0.13210245966911316,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16737,4,2,3,0.4180201590061188,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16744,4,1,2,0.24132373929023743,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16744,4,1,3,0.19032533466815948,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16744,4,2,3,0.37490108609199524,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16750,2,1,2,0.7188293933868408,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16750,2,1,3,0.07837347686290741,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,6,KYOw16750,2,2,3,0.08026948571205139,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02702,4,1,2,0.17092426121234894,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02702,4,1,3,0.2048165500164032,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02702,4,2,3,0.49938809871673584,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02707,1,1,2,0.2602962851524353,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02707,1,1,3,0.16741929948329926,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02707,1,2,3,0.05770985782146454,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02708,4,1,2,0.23927883803844452,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02708,4,1,3,0.225233256816864,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02708,4,2,3,0.4572735130786896,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02709,5,1,2,0.3902992904186249,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02709,5,1,3,0.4412347674369812,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02709,5,2,3,0.12929126620292664,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02715,3,1,2,0.10901674628257751,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02715,3,1,3,0.01870615780353546,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02715,3,2,3,0.398983359336853,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02716,3,1,2,0.6546545624732971,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02716,3,1,3,0.3734399378299713,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02716,3,2,3,0.36549603939056396,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02717,3,1,2,0.13385246694087982,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02717,3,1,3,0.1469014286994934,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02717,3,2,3,0.2374475747346878,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02719,5,1,2,0.1826200932264328,,"[6, 6]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02719,5,1,3,0.34108951687812805,,"[6, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02719,5,2,3,0.26815274357795715,,"[6, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02720,1,1,2,0.10980499535799026,,"[8, 6]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02720,1,1,3,0.17460905015468597,,"[8, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02720,1,2,3,0.12919475138187408,,"[6, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02751,1,1,2,0.22447799146175385,,"[7, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02751,1,1,3,0.32437044382095337,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02751,1,2,3,0.449047714471817,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02752,1,1,2,0.2737770080566406,,"[7, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02752,1,1,3,0.2795577943325043,,"[7, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02752,1,2,3,0.15599986910820007,,"[7, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02754,2,1,2,0.4145544469356537,,"[6, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02754,2,1,3,0.3164713680744171,,"[6, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02754,2,2,3,0.29390546679496765,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02756,3,1,2,0.2515517473220825,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02756,3,1,3,0.12838810682296753,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02756,3,2,3,0.2554949223995209,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02758,3,1,2,0.40472665429115295,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02758,3,1,3,0.27567702531814575,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02758,3,2,3,0.3464778661727905,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02759,5,1,2,0.20204176008701324,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02759,5,1,3,0.21582752466201782,,"[7, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02759,5,2,3,0.18132534623146057,,"[8, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02760,3,1,2,0.3647229075431824,,"[6, 8]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02760,3,1,3,0.21931295096874237,,"[6, 7]",[]
3,ARI,,ari,ARI,A0,condition,8,KYOw02760,3,2,3,0.5676144957542419,,"[8, 7]",[]
