condition,pc1,pc2,pixels
A1,0.09641990970810599,0.8077467709205064,3
A1,0.09641990970810599,0.8513243537672668,3
A1,0.09641990970810599,0.8949019366140274,3
A1,0.09641990970810599,0.9384795194607878,3
A1,0.09641990970810599,0.9820571023075482,2
A1,0.09641990970810599,1.0256346851543088,3
A1,0.09641990970810599,1.0692122680010692,1
A1,0.09641990970810599,1.1127898508478298,1
A1,0.12132138567034345,-0.2816928002485058,35
A1,0.12132138567034345,-0.2381152174017453,128
A1,0.12132138567034345,-0.19453763455498485,252
A1,0.12132138567034345,-0.15096005170822435,779
A1,0.12132138567034345,-0.10738246886146385,3247
A1,0.12132138567034345,-0.06380488601470335,3327
A1,0.12132138567034345,-0.020227303167942856,2767
A1,0.12132138567034345,0.023350279678817587,1715
A1,0.12132138567034345,0.06692786252557803,1013
A1,0.12132138567034345,0.11050544537233853,519
A1,0.12132138567034345,0.15408302821909903,268
A1,0.12132138567034345,0.19766061106585953,161
A1,0.12132138567034345,0.24123819391262002,92
A1,0.12132138567034345,0.2848157767593805,67
A1,0.12132138567034345,0.328393359606141,29
A1,0.12132138567034345,0.3719709424529015,31
A1,0.12132138567034345,0.415548525299662,59
A1,0.12132138567034345,0.4591261081464224,47
A1,0.12132138567034345,0.5027036909931829,48
A1,0.12132138567034345,0.5462812738399434,53
A1,0.12132138567034345,0.5898588566867038,63
A1,0.12132138567034345,0.6334364395334644,51
A1,0.12132138567034345,0.6770140223802248,27
A1,0.12132138567034345,0.7205916052269854,26
A1,0.12132138567034345,0.7641691880737458,8
A1,0.12132138567034345,0.8077467709205064,7
A1,0.12132138567034345,0.8513243537672668,1
A1,0.12132138567034345,0.8949019366140274,4
A1,0.12132138567034345,0.9384795194607878,2
A1,0.12132138567034345,0.9820571023075482,4
A1,0.12132138567034345,1.0692122680010692,3
A1,0.12132138567034345,1.1127898508478298,4
A1,0.1462228616325809,-0.2816928002485058,2
A1,0.1462228616325809,-0.2381152174017453,78
A1,0.1462228616325809,-0.19453763455498485,224
A1,0.1462228616325809,-0.15096005170822435,363
A1,0.1462228616325809,-0.10738246886146385,2404
A1,0.1462228616325809,-0.06380488601470335,2843
A1,0.1462228616325809,-0.020227303167942856,2628
A1,0.1462228616325809,0.023350279678817587,1737
A1,0.1462228616325809,0.06692786252557803,918
A1,0.1462228616325809,0.11050544537233853,582
A1,0.1462228616325809,0.15408302821909903,330
A1,0.1462228616325809,0.19766061106585953,174
A1,0.1462228616325809,0.24123819391262002,124
A1,0.1462228616325809,0.2848157767593805,73
A1,0.1462228616325809,0.328393359606141,48
A1,0.1462228616325809,0.3719709424529015,55
A1,0.1462228616325809,0.415548525299662,61
A1,0.1462228616325809,0.4591261081464224,69
A1,0.1462228616325809,0.5027036909931829,70
A1,0.1462228616325809,0.5462812738399434,76
A1,0.1462228616325809,0.5898588566867038,72
A1,0.1462228616325809,0.6334364395334644,73
A1,0.1462228616325809,0.6770140223802248,44
A1,0.1462228616325809,0.7205916052269854,26
A1,0.1462228616325809,0.7641691880737458,12
A1,0.1462228616325809,0.8077467709205064,5
A1,0.1462228616325809,0.8513243537672668,5
A1,0.1462228616325809,0.8949019366140274,3
A1,0.1462228616325809,0.9384795194607878,3
A1,0.1462228616325809,0.9820571023075482,3
A1,0.1462228616325809,1.0256346851543088,1
A1,0.1462228616325809,1.0692122680010692,1
A1,0.17112433759481838,-0.2816928002485058,1
A1,0.17112433759481838,-0.2381152174017453,17
A1,0.17112433759481838,-0.19453763455498485,122
A1,0.17112433759481838,-0.15096005170822435,251
A1,0.17112433759481838,-0.10738246886146385,940
A1,0.17112433759481838,-0.06380488601470335,2117
A1,0.17112433759481838,-0.020227303167942856,2220
A1,0.17112433759481838,0.023350279678817587,1426
A1,0.17112433759481838,0.06692786252557803,773
A1,0.17112433759481838,0.11050544537233853,532
A1,0.17112433759481838,0.15408302821909903,337
A1,0.17112433759481838,0.19766061106585953,212
A1,0.17112433759481838,0.24123819391262002,152
A1,0.17112433759481838,0.2848157767593805,110
A1,0.17112433759481838,0.328393359606141,75
A1,0.17112433759481838,0.3719709424529015,77
A1,0.17112433759481838,0.415548525299662,72
A1,0.17112433759481838,0.4591261081464224,95
A1,0.17112433759481838,0.5027036909931829,92
A1,0.17112433759481838,0.5462812738399434,98
A1,0.17112433759481838,0.5898588566867038,85
A1,0.17112433759481838,0.6334364395334644,62
A1,0.17112433759481838,0.6770140223802248,57
A1,0.17112433759481838,0.7205916052269854,28
A1,0.17112433759481838,0.7641691880737458,10
A1,0.17112433759481838,0.8077467709205064,10
A1,0.17112433759481838,0.8513243537672668,5
A1,0.17112433759481838,0.8949019366140274,4
A1,0.17112433759481838,0.9384795194607878,6
A1,0.17112433759481838,0.9820571023075482,5
A1,0.17112433759481838,1.0256346851543088,1
A1,0.17112433759481838,1.1127898508478298,2
A1,0.17112433759481838,1.2435225993881112,1
A1,0.19602581355705584,-0.2381152174017453,2
A1,0.19602581355705584,-0.19453763455498485,39
A1,0.19602581355705584,-0.15096005170822435,155
A1,0.19602581355705584,-0.10738246886146385,262
A1,0.19602581355705584,-0.06380488601470335,990
A1,0.19602581355705584,-0.020227303167942856,1566
A1,0.19602581355705584,0.023350279678817587,1012
A1,0.19602581355705584,0.06692786252557803,696
A1,0.19602581355705584,0.11050544537233853,497
A1,0.19602581355705584,0.15408302821909903,391
A1,0.19602581355705584,0.19766061106585953,316
A1,0.19602581355705584,0.24123819391262002,203
A1,0.19602581355705584,0.2848157767593805,153
A1,0.19602581355705584,0.328393359606141,108
A1,0.19602581355705584,0.3719709424529015,102
A1,0.19602581355705584,0.415548525299662,99
A1,0.19602581355705584,0.4591261081464224,129
A1,0.19602581355705584,0.5027036909931829,112
A1,0.19602581355705584,0.5462812738399434,93
A1,0.19602581355705584,0.5898588566867038,86
A1,0.19602581355705584,0.6334364395334644,86
A1,0.19602581355705584,0.6770140223802248,53
A1,0.19602581355705584,0.7205916052269854,31
A1,0.19602581355705584,0.7641691880737458,16
A1,0.19602581355705584,0.8077467709205064,10
A1,0.19602581355705584,0.8513243537672668,9
A1,0.19602581355705584,0.8949019366140274,2
A1,0.19602581355705584,0.9384795194607878,5
A1,0.19602581355705584,0.9820571023075482,4
A1,0.19602581355705584,1.0256346851543088,5
A1,0.19602581355705584,1.0692122680010692,3
A1,0.19602581355705584,1.1563674336945902,1
A1,0.22092728951929352,-0.2381152174017453,1
A1,0.22092728951929352,-0.19453763455498485,3
A1,0.22092728951929352,-0.15096005170822435,52
A1,0.22092728951929352,-0.10738246886146385,92
A1,0.22092728951929352,-0.06380488601470335,238
A1,0.22092728951929352,-0.020227303167942856,632
A1,0.22092728951929352,0.023350279678817587,609
A1,0.22092728951929352,0.06692786252557803,598
A1,0.22092728951929352,0.11050544537233853,568
A1,0.22092728951929352,0.15408302821909903,459
A1,0.22092728951929352,0.19766061106585953,411
A1,0.22092728951929352,0.24123819391262002,281
A1,0.22092728951929352,0.2848157767593805,220
A1,0.22092728951929352,0.328393359606141,135
A1,0.22092728951929352,0.3719709424529015,117
A1,0.22092728951929352,0.415548525299662,101
A1,0.22092728951929352,0.4591261081464224,117
A1,0.22092728951929352,0.5027036909931829,135
A1,0.22092728951929352,0.5462812738399434,89
A1,0.22092728951929352,0.5898588566867038,76
A1,0.22092728951929352,0.6334364395334644,81
A1,0.22092728951929352,0.6770140223802248,28
A1,0.22092728951929352,0.7205916052269854,18
A1,0.22092728951929352,0.7641691880737458,13
A1,0.22092728951929352,0.8077467709205064,10
A1,0.22092728951929352,0.8513243537672668,10
A1,0.22092728951929352,0.8949019366140274,6
A1,0.22092728951929352,0.9384795194607878,3
A1,0.22092728951929352,0.9820571023075482,2
A1,0.22092728951929352,1.0256346851543088,3
A1,0.22092728951929352,1.0692122680010692,2
A1,0.22092728951929352,1.1127898508478298,2
A1,0.22092728951929352,1.1563674336945902,2
A1,0.245828765481531,-0.15096005170822435,4
A1,0.245828765481531,-0.10738246886146385,52
A1,0.245828765481531,-0.06380488601470335,81
A1,0.245828765481531,-0.020227303167942856,160
A1,0.245828765481531,0.023350279678817587,243
A1,0.245828765481531,0.06692786252557803,425
A1,0.245828765481531,0.11050544537233853,454
A1,0.245828765481531,0.15408302821909903,502
A1,0.245828765481531,0.19766061106585953,492
A1,0.245828765481531,0.24123819391262002,409
A1,0.245828765481531,0.2848157767593805,284
A1,0.245828765481531,0.328393359606141,204
A1,0.245828765481531,0.3719709424529015,130
A1,0.245828765481531,0.415548525299662,102
A1,0.245828765481531,0.4591261081464224,91
A1,0.245828765481531,0.5027036909931829,70
A1,0.245828765481531,0.5462812738399434,70
A1,0.245828765481531,0.5898588566867038,44
A1,0.245828765481531,0.6334364395334644,52
A1,0.245828765481531,0.6770140223802248,31
A1,0.245828765481531,0.7205916052269854,14
A1,0.245828765481531,0.7641691880737458,7
A1,0.245828765481531,0.8077467709205064,10
A1,0.245828765481531,0.8513243537672668,9
A1,0.245828765481531,0.8949019366140274,9
A1,0.245828765481531,0.9384795194607878,3
A1,0.245828765481531,1.0256346851543088,1
A1,0.245828765481531,1.0692122680010692,1
A1,0.245828765481531,1.1127898508478298,1
A1,0.27073024144376845,-0.10738246886146385,16
A1,0.27073024144376845,-0.06380488601470335,45
A1,0.27073024144376845,-0.020227303167942856,77
A1,0.27073024144376845,0.023350279678817587,100
A1,0.27073024144376845,0.06692786252557803,279
A1,0.27073024144376845,0.11050544537233853,333
A1,0.27073024144376845,0.15408302821909903,473
A1,0.27073024144376845,0.19766061106585953,542
A1,0.27073024144376845,0.24123819391262002,447
A1,0.27073024144376845,0.2848157767593805,339
A1,0.27073024144376845,0.328393359606141,197
A1,0.27073024144376845,0.3719709424529015,145
A1,0.27073024144376845,0.415548525299662,89
A1,0.27073024144376845,0.4591261081464224,59
A1,0.27073024144376845,0.5027036909931829,53
A1,0.27073024144376845,0.5462812738399434,39
A1,0.27073024144376845,0.5898588566867038,32
A1,0.27073024144376845,0.6334364395334644,24
A1,0.27073024144376845,0.6770140223802248,16
A1,0.27073024144376845,0.7205916052269854,18
A1,0.27073024144376845,0.7641691880737458,17
A1,0.27073024144376845,0.8077467709205064,9
A1,0.27073024144376845,0.8513243537672668,8
A1,0.27073024144376845,0.8949019366140274,8
A1,0.27073024144376845,0.9820571023075482,4
A1,0.2956317174060059,-0.06380488601470335,14
A1,0.2956317174060059,-0.020227303167942856,35
A1,0.2956317174060059,0.023350279678817587,79
A1,0.2956317174060059,0.06692786252557803,220
A1,0.2956317174060059,0.11050544537233853,177
A1,0.2956317174060059,0.15408302821909903,253
A1,0.2956317174060059,0.19766061106585953,372
A1,0.2956317174060059,0.24123819391262002,386
A1,0.2956317174060059,0.2848157767593805,318
A1,0.2956317174060059,0.328393359606141,233
A1,0.2956317174060059,0.3719709424529015,148
A1,0.2956317174060059,0.415548525299662,132
A1,0.2956317174060059,0.4591261081464224,91
A1,0.2956317174060059,0.5027036909931829,63
A1,0.2956317174060059,0.5462812738399434,41
A1,0.2956317174060059,0.5898588566867038,29
A1,0.2956317174060059,0.6334364395334644,29
A1,0.2956317174060059,0.6770140223802248,28
A1,0.2956317174060059,0.7205916052269854,14
A1,0.2956317174060059,0.7641691880737458,16
A1,0.2956317174060059,0.8077467709205064,15
A1,0.2956317174060059,0.8513243537672668,10
A1,0.2956317174060059,0.8949019366140274,4
A1,0.2956317174060059,0.9384795194607878,7
A1,0.2956317174060059,0.9820571023075482,3
A1,0.2956317174060059,1.0256346851543088,5
A1,0.2956317174060059,1.1127898508478298,1
A1,0.3205331933682436,-0.06380488601470335,2
A1,0.3205331933682436,-0.020227303167942856,20
A1,0.3205331933682436,0.023350279678817587,52
A1,0.3205331933682436,0.06692786252557803,104
A1,0.3205331933682436,0.11050544537233853,84
A1,0.3205331933682436,0.15408302821909903,90
A1,0.3205331933682436,0.19766061106585953,181
A1,0.3205331933682436,0.24123819391262002,231
A1,0.3205331933682436,0.2848157767593805,243
A1,0.3205331933682436,0.328393359606141,189
A1,0.3205331933682436,0.3719709424529015,153
A1,0.3205331933682436,0.415548525299662,119
A1,0.3205331933682436,0.4591261081464224,105
A1,0.3205331933682436,0.5027036909931829,55
A1,0.3205331933682436,0.5462812738399434,42
A1,0.3205331933682436,0.5898588566867038,44
A1,0.3205331933682436,0.6334364395334644,31
A1,0.3205331933682436,0.6770140223802248,25
A1,0.3205331933682436,0.7205916052269854,15
A1,0.3205331933682436,0.7641691880737458,13
A1,0.3205331933682436,0.8077467709205064,13
A1,0.3205331933682436,0.8513243537672668,6
A1,0.3205331933682436,0.8949019366140274,7
A1,0.3205331933682436,0.9384795194607878,4
A1,0.3205331933682436,1.0256346851543088,1
A1,0.34543466933048106,-0.020227303167942856,4
A1,0.34543466933048106,0.023350279678817587,24
A1,0.34543466933048106,0.06692786252557803,27
A1,0.34543466933048106,0.11050544537233853,27
A1,0.34543466933048106,0.15408302821909903,24
A1,0.34543466933048106,0.19766061106585953,78
A1,0.34543466933048106,0.24123819391262002,145
A1,0.34543466933048106,0.2848157767593805,190
A1,0.34543466933048106,0.328393359606141,158
A1,0.34543466933048106,0.3719709424529015,127
A1,0.34543466933048106,0.415548525299662,105
A1,0.34543466933048106,0.4591261081464224,70
A1,0.34543466933048106,0.5027036909931829,60
A1,0.34543466933048106,0.5462812738399434,53
A1,0.34543466933048106,0.5898588566867038,38
A1,0.34543466933048106,0.6334364395334644,38
A1,0.34543466933048106,0.6770140223802248,26
A1,0.34543466933048106,0.7205916052269854,20
A1,0.34543466933048106,0.7641691880737458,18
A1,0.34543466933048106,0.8077467709205064,16
A1,0.34543466933048106,0.8513243537672668,13
A1,0.34543466933048106,0.8949019366140274,4
A1,0.34543466933048106,0.9384795194607878,6
A1,0.34543466933048106,0.9820571023075482,1
A1,0.34543466933048106,1.0256346851543088,5
A1,0.34543466933048106,1.0692122680010692,1
A1,0.3703361452927185,0.023350279678817587,1
A1,0.3703361452927185,0.06692786252557803,8
A1,0.3703361452927185,0.11050544537233853,6
A1,0.3703361452927185,0.15408302821909903,8
A1,0.3703361452927185,0.19766061106585953,18
A1,0.3703361452927185,0.24123819391262002,59
A1,0.3703361452927185,0.2848157767593805,110
A1,0.3703361452927185,0.328393359606141,159
A1,0.3703361452927185,0.3719709424529015,128
A1,0.3703361452927185,0.415548525299662,86
A1,0.3703361452927185,0.4591261081464224,64
A1,0.3703361452927185,0.5027036909931829,46
A1,0.3703361452927185,0.5462812738399434,54
A1,0.3703361452927185,0.5898588566867038,48
A1,0.3703361452927185,0.6334364395334644,28
A1,0.3703361452927185,0.6770140223802248,25
A1,0.3703361452927185,0.7205916052269854,17
A1,0.3703361452927185,0.7641691880737458,19
A1,0.3703361452927185,0.8077467709205064,19
A1,0.3703361452927185,0.8513243537672668,8
A1,0.3703361452927185,0.8949019366140274,4
A1,0.3703361452927185,0.9384795194607878,3
A1,0.3703361452927185,0.9820571023075482,2
A1,0.3703361452927185,1.0256346851543088,1
A1,0.395237621254956,0.15408302821909903,1
A1,0.395237621254956,0.19766061106585953,6
A1,0.395237621254956,0.24123819391262002,11
A1,0.395237621254956,0.2848157767593805,41
A1,0.395237621254956,0.328393359606141,76
A1,0.395237621254956,0.3719709424529015,125
A1,0.395237621254956,0.415548525299662,94
A1,0.395237621254956,0.4591261081464224,83
A1,0.395237621254956,0.5027036909931829,56
A1,0.395237621254956,0.5462812738399434,37
A1,0.395237621254956,0.5898588566867038,28
A1,0.395237621254956,0.6334364395334644,28
A1,0.395237621254956,0.6770140223802248,31
A1,0.395237621254956,0.7205916052269854,29
A1,0.395237621254956,0.7641691880737458,17
A1,0.395237621254956,0.8077467709205064,10
A1,0.395237621254956,0.8513243537672668,9
A1,0.395237621254956,0.8949019366140274,2
A1,0.395237621254956,0.9384795194607878,1
A1,0.395237621254956,0.9820571023075482,2
A1,0.395237621254956,1.0692122680010692,1
A1,0.42013909721719367,0.19766061106585953,1
A1,0.42013909721719367,0.24123819391262002,4
A1,0.42013909721719367,0.2848157767593805,9
A1,0.42013909721719367,0.328393359606141,40
A1,0.42013909721719367,0.3719709424529015,66
A1,0.42013909721719367,0.415548525299662,93
A1,0.42013909721719367,0.4591261081464224,72
A1,0.42013909721719367,0.5027036909931829,64
A1,0.42013909721719367,0.5462812738399434,61
A1,0.42013909721719367,0.5898588566867038,39
A1,0.42013909721719367,0.6334364395334644,31
A1,0.42013909721719367,0.6770140223802248,21
A1,0.42013909721719367,0.7205916052269854,10
A1,0.42013909721719367,0.7641691880737458,7
A1,0.42013909721719367,0.8077467709205064,8
A1,0.42013909721719367,0.8513243537672668,8
A1,0.42013909721719367,0.8949019366140274,4
A1,0.42013909721719367,0.9384795194607878,3
A1,0.44504057317943113,0.15408302821909903,1
A1,0.44504057317943113,0.19766061106585953,1
A1,0.44504057317943113,0.2848157767593805,4
A1,0.44504057317943113,0.328393359606141,8
A1,0.44504057317943113,0.3719709424529015,23
A1,0.44504057317943113,0.415548525299662,31
A1,0.44504057317943113,0.4591261081464224,37
A1,0.44504057317943113,0.5027036909931829,50
A1,0.44504057317943113,0.5462812738399434,36
A1,0.44504057317943113,0.5898588566867038,32
A1,0.44504057317943113,0.6334364395334644,21
A1,0.44504057317943113,0.6770140223802248,20
A1,0.44504057317943113,0.7205916052269854,7
A1,0.44504057317943113,0.7641691880737458,11
A1,0.44504057317943113,0.8077467709205064,5
A1,0.44504057317943113,0.8513243537672668,2
A1,0.44504057317943113,0.8949019366140274,2
A1,0.44504057317943113,0.9384795194607878,1
A1,0.4699420491416686,0.328393359606141,1
A1,0.4699420491416686,0.3719709424529015,4
A1,0.4699420491416686,0.415548525299662,12
A1,0.4699420491416686,0.4591261081464224,10
A1,0.4699420491416686,0.5027036909931829,12
A1,0.4699420491416686,0.5462812738399434,16
A1,0.4699420491416686,0.5898588566867038,17
A1,0.4699420491416686,0.6334364395334644,10
A1,0.4699420491416686,0.6770140223802248,8
A1,0.4699420491416686,0.7205916052269854,3
A1,0.4699420491416686,0.7641691880737458,5
A1,0.4699420491416686,0.8077467709205064,2
A1,0.4699420491416686,0.8513243537672668,2
A1,0.4699420491416686,0.8949019366140274,1
A1,0.49484352510390606,0.415548525299662,3
A1,0.49484352510390606,0.4591261081464224,5
A1,0.49484352510390606,0.5027036909931829,5
A1,0.49484352510390606,0.5462812738399434,1
A1,0.49484352510390606,0.5898588566867038,3
A1,0.49484352510390606,0.6334364395334644,2
A1,0.49484352510390606,0.6770140223802248,5
A1,0.49484352510390606,0.7205916052269854,2
A1,0.49484352510390606,0.8077467709205064,1
A1,0.5197450010661437,0.4591261081464224,2
A1,0.5197450010661437,0.5462812738399434,1
A1,0.5197450010661437,0.5898588566867038,2
