condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
B1,B1-M00,1,reflectance,913.1,-0.004945715917510696,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,984.0896862745099,0.17264582073770673,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,989.550431372549,0.1694749760397799,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,995.0111764705882,0.17488214610650682,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1000.4719215686275,0.1758945026987872,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1005.9326666666667,0.17673921026756118,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1011.3934117647059,0.17757311704940837,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1016.8541568627452,0.17817669359197608,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1022.3149019607844,0.17871633792612518,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1027.7756470588236,0.17967302471766256,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1033.2363921568628,0.18068622952501012,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1038.697137254902,0.17673975416441645,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1044.1578823529412,0.18053892625269363,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1049.6186274509805,0.18241721433062819,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1055.0793725490196,0.1831568183781459,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1060.5401176470589,0.18448302709213749,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1066.0008627450982,0.1850635702976502,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1071.4616078431372,0.18545792797848493,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1076.9223529411765,0.1860159459375822,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1082.3830980392158,0.18674291297138446,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1087.843843137255,0.18774371341716112,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1093.3045882352942,0.18883320791584157,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1098.7653333333333,0.18990722962881657,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1104.2260784313726,0.19095261642417594,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1109.6868235294119,0.1915928333788227,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1115.1475686274512,0.18775342289707386,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1120.6083137254902,0.19140618814238353,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1126.0690588235295,0.1925592086227168,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1131.5298039215686,0.18956532277763027,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1136.990549019608,0.18929097884588425,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1142.4512941176472,0.19358864003559972,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1147.9120392156863,0.1927592773764607,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1153.3727843137256,0.1904901650178365,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1158.8335294117649,0.18821213295191308,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1164.294274509804,0.1864123289811892,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1169.7550196078432,0.18559189273713644,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1175.2157647058825,0.18545554577224582,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1180.6765098039216,0.18511080123145324,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1186.137254901961,0.1837066903377133,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1191.598,0.18139983795289388,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1197.0587450980393,0.1785659096673386,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1202.5194901960786,0.17579730581426517,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1207.9802352941178,0.17322723057897632,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1213.440980392157,0.168026036223815,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1218.9017254901962,0.16503250377689122,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1224.3624705882353,0.1680495724244624,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1229.8232156862746,0.16632604870795203,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1235.2839607843139,0.1686143910782213,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1240.7447058823532,0.16950108495344046,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1246.2054509803922,0.17036868363955854,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1251.6661960784315,0.16771789729467296,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1257.1269411764706,0.16773321218095094,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1262.58768627451,0.17261437158007792,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1268.0484313725492,0.17294303767507796,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1273.5091764705883,0.17356524373757104,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1278.9699215686276,0.17358366426411603,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1284.4306666666666,0.17538515588809628,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1289.891411764706,0.1767795315681207,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1295.3521568627452,0.17765498755016168,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1300.8129019607845,0.17804304183879138,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1306.2736470588236,0.17779613358819035,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1311.734392156863,0.1783409403756792,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1317.195137254902,0.17715500793823946,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1322.6558823529413,0.17628523569083532,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1328.1166274509806,0.17472470118187206,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1333.5773725490199,0.17246827154879574,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1339.038117647059,0.1695673930259557,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1344.4988627450982,0.16616041011175953,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1349.9596078431373,0.16272384837137177,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1355.4203529411766,0.15948044544082907,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1360.8810980392159,0.15640864041735542,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1366.341843137255,0.1528457452393268,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1371.8025882352943,0.14640164294142516,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1377.2633333333333,0.1438801659523693,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1382.7240784313726,0.14575114925547472,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1388.184823529412,0.1423612312157967,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1393.6455686274512,0.1368640783255462,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1399.1063137254903,0.1291063797459866,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1404.5670588235296,0.12021515780676145,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1410.0278039215686,0.11093951828266707,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1415.488549019608,0.10177425963912942,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1420.9492941176472,0.09337682638366288,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1426.4100392156865,0.08636050837910506,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1431.8707843137256,0.08080300930340345,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1437.3315294117647,0.07711564767136073,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1442.792274509804,0.07463614931278911,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1448.2530196078433,0.0729250513913938,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1453.7137647058826,0.06921995554171831,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1459.1745098039219,0.06737564622970191,difference of equal-sample representative means; not paired
B1,B1-M00,2,reflectance,1464.635254901961,0.06900933138220386,difference of equal-sample representative means; not paired
