condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,7,reflectance,1437.3315294117647,-0.009267335675733901,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1442.792274509804,-0.009193815923071252,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1448.2530196078433,-0.009181910042764918,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1453.7137647058826,-0.009134296199203917,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1459.1745098039219,-0.009075645601148624,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1464.635254901961,-0.009063102037987492,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1470.096,-0.00907614296036613,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1475.5567450980393,-0.00904786437986324,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1481.0174901960786,-0.009073273503443557,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1486.478235294118,-0.009101735585797632,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1491.938980392157,-0.009148975768565465,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1497.3997254901963,-0.009224091313584343,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1502.8604705882353,-0.009296262481696377,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1508.3212156862746,-0.009336256904914159,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1513.781960784314,-0.009400300578526949,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1519.2427058823532,-0.009453268062931758,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1524.7034509803923,-0.009539403359653975,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1530.1641960784316,-0.009563181836502177,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1535.6249411764707,-0.009604380181370026,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1541.08568627451,-0.009630852960765351,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1546.5464313725493,-0.009606934429366415,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1552.0071764705885,-0.00961669822022132,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1557.4679215686276,-0.00966478166489626,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1562.9286666666667,-0.009711434223549864,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1568.389411764706,-0.009749486560628573,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1573.8501568627453,-0.0097527010612245,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1579.3109019607846,-0.009763361344539201,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1584.7716470588239,-0.009791362567268869,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1590.232392156863,-0.009806403273956987,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1595.693137254902,-0.009828019187179904,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1601.1538823529413,-0.009845987890675423,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1606.6146274509806,-0.00988142235581102,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1612.07537254902,-0.00990845802182544,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1617.536117647059,-0.009932886978384348,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1622.9968627450983,-0.009928890046488614,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1628.4576078431373,-0.009899226597800181,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1633.9183529411766,-0.009901961256697067,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1639.379098039216,-0.009837740281169849,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1644.8398431372552,-0.00977232169863368,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1650.3005882352943,-0.009627375370053481,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1655.7613333333334,-0.009494436771655568,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1661.2220784313727,-0.009388646700401626,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1666.682823529412,-0.009301969017052991,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1672.1435686274513,-0.00923929671084811,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1677.6043137254906,-0.009209779154808195,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1683.0650588235296,-0.00919182681963765,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1688.5258039215687,-0.009203764798618785,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1693.986549019608,-0.009201320775351296,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1699.4472941176473,-0.009201279195097056,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1704.9080392156866,-0.009208167692658809,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1710.3687843137257,-0.00920905553470891,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1715.829529411765,-0.009189761779232697,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1721.290274509804,-0.009149223333233092,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1726.7510196078433,-0.009144135161636757,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1732.2117647058826,-0.009102461550344665,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1737.672509803922,-0.009031811009310331,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1743.133254901961,-0.009000699376190413,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1748.594,-0.009009140322008224,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1754.0547450980393,-0.009023600291008016,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1759.5154901960786,-0.009115623232767933,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1764.976235294118,-0.009115798907010142,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1770.4369803921572,-0.00911868020332246,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1775.8977254901963,-0.0090593465427376,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1781.3584705882354,-0.009052430665979438,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1786.8192156862747,-0.009054236798111404,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1792.279960784314,-0.009017147265174386,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1797.7407058823533,-0.009019753600532199,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1803.2014509803923,-0.009070196651954576,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1808.6621960784316,-0.009011666962249532,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1814.1229411764707,-0.008982830970486244,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1819.58368627451,-0.00899698569018037,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1825.0444313725493,-0.00896155827839984,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1830.5051764705886,-0.008901323684043838,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1835.9659215686277,-0.008884616411315716,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1841.4266666666667,-0.008829430577999842,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1846.887411764706,-0.00884661375251683,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1852.3481568627453,-0.008868918849859186,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1857.8089019607846,-0.008910250908759243,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1863.269647058824,-0.008842901324104091,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1868.730392156863,-0.008726414349796818,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1874.191137254902,-0.008650052603291047,difference of equal-sample representative means; not paired
