point_id,pc1,pc2,cluster
510,0.5537033166192402,-0.03556585400727258,1
511,0.5223747408087781,0.04818963094046297,1
512,-0.1849093181117237,-0.03764979873844859,5
513,-0.19710260255970027,-0.07142807824736519,5
514,-0.18573911492941833,-0.10660037949364198,5
515,0.5085276435898947,-0.03683887787940204,1
516,0.5991541834789597,0.016946960916002007,1
517,-0.2470457384310246,-0.0942069639717476,5
518,0.587112974270539,0.022623884429885388,1
519,0.5670758553982762,0.08110922900846002,1
520,0.456267809996299,0.041901611407967554,1
521,0.5151627852042503,0.2534899856872444,8
522,0.5703479269683858,0.00925575207697571,1
523,-0.3011914890891657,-0.06317772433679675,6
524,0.49109239613776134,0.0003919845995274951,1
525,-0.10885113990845408,-0.08251738029654554,5
526,-0.2866622897172899,-0.10944399855683784,6
527,-0.1590069973064824,-0.12427139001503557,5
528,-0.2253308838463932,-0.08188821001847968,5
529,0.47208166211274405,0.05362376276978292,1
530,0.4178956296835922,0.02460537169655036,1
531,0.49686702928915505,0.03145715293855578,1
532,0.5708741313801553,-0.00820377537018313,1
533,-0.29724627767127054,-0.09045860922119986,6
534,-0.2685638000280631,-0.09232612563366549,5
535,-0.23328615496266128,-0.08839863035698436,5
536,0.5715502965576974,0.06477206658275392,1
537,0.5549861520624816,0.055087818204998196,1
538,0.44822095413545304,0.1066960785837145,1
539,-0.34482109913227676,0.19329293089602645,3
540,-0.2325059124302896,-0.08596899691183513,5
541,-0.21114719282127334,-0.09398134718162598,5
542,-0.25552689287790986,-0.1219012004262735,6
543,-0.2663962491613383,-0.0877068429836601,6
544,0.5002737879178326,0.043417198622468844,1
545,0.4957439640679214,-0.021736622741145628,1
546,-0.28953060304650236,-0.07196414419186004,6
547,-0.23477878243492847,-0.07040140700086511,5
548,0.493361084347677,0.01080602853003787,1
549,0.5163020919698592,0.08479945651702903,1
550,0.5601667261240665,0.059230132833917204,1
551,0.5430550056032541,0.08982430638811861,1
552,0.5257074962328767,0.08700557651384572,1
553,-0.188156640911003,0.020784773005380897,5
554,0.43316003584639573,-0.030613356004266568,1
555,0.5882908773609506,0.05132974788638034,1
556,-0.23426158417257678,-0.10197423834146185,5
557,-0.27532283352886167,-0.10117194914515315,6
558,0.5624545759180477,-0.026598988994539774,2
559,0.5214460843908183,-0.02137047746368531,1
560,0.5395424283588925,-0.014971132323789493,1
561,-0.1408710730862414,-0.07413164417419399,5
562,-0.18664453401341388,-0.06700946441882555,5
563,0.3891192410001434,-0.0046590327092848605,1
564,-0.1806348750219112,-0.038145655528578126,5
565,0.5266652116784559,-0.044339695724113004,1
566,-0.24832987504897117,-0.12046798627018873,5
567,-0.25855445787679643,-0.06650114071910967,5
568,-0.252726702932516,-0.06080183624627772,5
569,0.49652847394374056,0.023077493126354487,1
570,-0.19929912849018486,-0.056905744177009276,5
571,0.547782589260416,0.05999459929927664,1
572,-0.15445333254112095,-0.04301768222259378,5
573,0.540848988605061,0.07251036052413634,1
574,-0.28612494569478286,-0.0016772316891992545,5
575,0.5410274094279182,0.07089547880649733,1
